"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall Amount Acc (Height = 0)"
"324","2019-07-15 18:00:00",273.31,274.86,-47.7,-20,-3.1,273.31591796875,0.950919032096863,0,0,8.78389072418213,0
"325","2019-07-16",284.82,280.83,53.9,79.9,182,284.82568359375,0.658847868442535,0,0,3.54268002510071,0
"326","2019-07-16 06:00:00",293.44,285.56,116,1.8,123.6,293.447998046875,0.464052796363831,0,0,3.62354421615601,0
"327","2019-07-16 12:00:00",276.72,279.75,-13.7,-6.4,-53.8,276.72705078125,0.894947111606598,0,0,1.35926914215088,0
"328","2019-07-16 18:00:00",273.87,278.37,-28,-10.4,24.3,273.87890625,0.835846185684204,0,0,1.87562942504883,0
"329","2019-07-17",288.03,282.17,39.6,41.1,228.4,288.03173828125,0.701297461986542,0,0,1.12873840332031,0
"330","2019-07-17 06:00:00",293.35,286,119.1,0.5,87.2,293.35986328125,0.494722247123718,0,0,4.18348789215088,0
"331","2019-07-17 12:00:00",276.81,280.04,-18.2,-1.2,-28,276.8154296875,0.810322344303131,0,0,1.69548678398132,0
"332","2019-07-17 18:00:00",274.25,278.53,-49.1,-22.1,17.7,274.250732421875,0.863254070281982,0,0,3.46501922607422,0
"333","2019-07-18",286.52,283.16,68.8,61.4,179.7,286.52294921875,0.724841594696045,0,0,6.08682107925415,0
"334","2019-07-18 06:00:00",285.24,281.92,49.3,11.2,-23.5,285.24560546875,0.838610351085663,5.19752502441406e-05,0,4.17574596405029,0
"335","2019-07-18 12:00:00",278.28,279.16,-25.1,-24,51.3,278.28564453125,0.997136890888214,0.000455617904663086,0,7.85846376419067,0
"336","2019-07-18 18:00:00",278.27,278.83,-20.4,-22.1,44.9,278.278076171875,1.00000667572021,0.000500202178955078,0,9.5444507598877,0
"337","2019-07-19",282.09,279.58,40.3,64.3,200,282.092041015625,0.959949195384979,4.76837158203125e-07,0,4.71514177322388,0
"338","2019-07-19 06:00:00",285.54,281.37,58.4,106.3,59.3,285.5439453125,0.934649407863617,1.00135803222656e-05,0,3.70282101631165,0
"339","2019-07-19 12:00:00",275.4,278.78,-17.7,-7.9,-45.9,275.402099609375,0.884450614452362,0,0,1.57484579086304,0
"340","2019-07-19 18:00:00",274.4,278.22,-73.1,-25,34.9,274.4091796875,0.849402189254761,0,0,5.74928188323975,0
"341","2019-07-20",281.98,280.48,48.8,113.7,110.8,281.98974609375,0.874027013778687,0,0,10.6150674819946,0
"342","2019-07-20 06:00:00",279.79,279.32,15.3,37.8,29.7,279.79296875,0.978122174739838,0.000452518463134766,0,13.0664215087891,0
"343","2019-07-20 12:00:00",278.94,279.57,-26.9,-31.2,60.9,278.94189453125,1.00000500679016,5.53131103515625e-05,0,11.3245620727539,0
"344","2019-07-20 18:00:00",278.41,279.31,-21.9,-22.5,42,278.41455078125,1,9.87052917480469e-05,0,6.73268413543701,0
"345","2019-07-21",278.71,280.09,-6.3,-2.1,46,278.713623046875,0.9372438788414,0.000541210174560547,0,1.33065283298492,0
"346","2019-07-21 06:00:00",278.31,279.15,-18.2,-20.4,45.4,278.31640625,1.00000262260437,0.000227451324462891,0,5.97653913497925,0
"347","2019-07-21 12:00:00",276.32,276.51,-4.2,-3.9,8.4,276.328369140625,1.00000441074371,9.77516174316406e-06,0,4.51625823974609,0
"348","2019-07-21 18:00:00",272.62,276.58,-17.7,-4.4,-16.8,272.61083984375,0.824789464473724,0,0,1.33331596851349,0
"349","2019-07-22",280.96,279.7,19.2,47.6,147.8,280.96240234375,0.916964709758759,0,0,4.85917568206787,0
"350","2019-07-22 06:00:00",282.92,281.03,49.8,68.3,39.1,282.924560546875,1.00000190734863,1.09672546386719e-05,0,8.37148857116699,0
"351","2019-07-22 12:00:00",279.56,280.89,-21.9,-27.1,51.6,279.56787109375,1.00000381469727,4.67300415039062e-05,0,4.75414323806763,0
"352","2019-07-22 18:00:00",278.96,280.29,-20.3,-24.1,46.7,278.96337890625,1.00000464916229,7.65323638916016e-05,0,4.36299562454224,0
"353","2019-07-23",280.02,281.65,-5.3,-6.9,59.3,280.0263671875,1.00000309944153,4.76837158203125e-06,0,0.771991610527039,0
"354","2019-07-23 06:00:00",281.77,283.06,-5.6,-8.1,89.7,281.779296875,1.00000143051147,1.1444091796875e-05,0,1.27814161777496,0
"355","2019-07-23 12:00:00",279.96,282.86,-18.6,-24.1,41.1,279.96826171875,1.00000309944153,2.38418579101562e-07,0,1.94596755504608,0
"356","2019-07-23 18:00:00",278.15,284.22,-68.7,-34.9,44.8,278.151123046875,0.79675704240799,0,0,3.49812340736389,0
"357","2019-07-24",287.2,285.99,27.3,125.7,163.9,287.207763671875,0.841188967227936,0,0,7.56231355667114,0
"358","2019-07-24 06:00:00",291.55,288.95,62.1,59.2,142,291.553955078125,0.796510338783264,0,0,7.57984685897827,0
"359","2019-07-24 12:00:00",282.24,284.93,-61.7,-21.7,38.5,282.246826171875,0.874987721443176,0,0,6.9444146156311,0
"360","2019-07-24 18:00:00",280.66,285.42,-101.5,0,65.1,280.663330078125,0.681750476360321,0,0,6.5828537940979,0
"361","2019-07-25",288.26,286.65,41.5,37.4,162.9,288.26513671875,0.911165297031403,0,0,8.50074195861816,0
"362","2019-07-25 06:00:00",291.75,289.06,21.6,9,137.9,291.756591796875,0.741273462772369,0,0,2.05776786804199,0
"363","2019-07-25 12:00:00",281.36,286.61,-60,-7.7,14,281.36669921875,0.729204475879669,0,0,3.55095624923706,0
"364","2019-07-25 18:00:00",280.28,286.25,-89.5,-9.4,48.7,280.289306640625,0.693286538124084,0,0,4.65889406204224,0
"365","2019-07-26",289.26,287.65,43.3,81.3,183.3,289.261962890625,0.810534536838531,0,0,8.90558433532715,0
"366","2019-07-26 06:00:00",292.75,289.79,58.2,10.3,129.3,292.752685546875,0.584321856498718,0,0,6.02642250061035,0
"367","2019-07-26 12:00:00",282.13,285.99,-99.2,0,25.5,282.135498046875,0.768253862857819,0,0,7.89419412612915,0
"368","2019-07-26 18:00:00",281.35,284.59,-95.8,-25.1,55.3,281.3525390625,0.840184807777405,0,0,8.97839069366455,0
"369","2019-07-27",289.17,288.23,29.2,103.5,174.9,289.173095703125,0.749195158481598,0,0,11.037392616272,0
"370","2019-07-27 06:00:00",293.87,290.06,101.2,8.6,132.5,293.878173828125,0.521731317043304,0,0,8.20156478881836,0
"371","2019-07-27 12:00:00",281.57,284.48,-95,0,15,281.575439453125,0.800052464008331,0,0,9.89503479003906,0
"372","2019-07-27 18:00:00",279.82,283.19,-104.5,-18.5,51.7,279.823974609375,0.822499930858612,0,0,9.3902645111084,0
"373","2019-07-28",288.51,287.3,37.5,96.7,170.4,288.51953125,0.738010227680206,0,0,10.622296333313,0
"374","2019-07-28 06:00:00",294.82,290.85,91.9,12.2,135.2,294.826171875,0.487048268318176,0,0,7.08351516723633,0
"375","2019-07-28 12:00:00",282.17,284.95,-90.6,0,20.5,282.173828125,0.756886780261993,0,0,9.91718578338623,0
"376","2019-07-28 18:00:00",280.73,282.89,-78.2,-39.1,51.9,280.736328125,0.916494071483612,0,0,10.8373870849609,0
"377","2019-07-29",287.85,285.93,52.3,96.3,156.6,287.85888671875,0.841145277023315,0,0,8.81465244293213,0
"378","2019-07-29 06:00:00",287.59,286.21,20.9,94.7,-128.9,287.59326171875,0.874467968940735,0.000899314880371094,0,4.84252738952637,0
"379","2019-07-29 12:00:00",280.77,285.38,-38.2,-10.4,2.5,280.772216796875,0.784352242946625,0,0,2.56752181053162,0
"380","2019-07-29 18:00:00",279.71,284.69,-53.5,-17.4,37.8,279.711181640625,0.782246351242065,0,0,3.32873940467834,0
"381","2019-07-30",288.02,285.97,47.4,89.6,167.9,288.021484375,0.858097493648529,0,0,7.40889024734497,0
"382","2019-07-30 06:00:00",284.69,281.18,100.7,18.8,37.3,284.6943359375,0.920092821121216,0,0,8.70579242706299,0
"383","2019-07-30 12:00:00",278.25,279.16,-25.3,3.6,15.9,278.24951171875,0.928045034408569,0.000197172164916992,0,7.66133546829224,0
"384","2019-07-30 18:00:00",276.96,277.42,-19.6,2,13,276.967529296875,0.962986707687378,8.0108642578125e-05,0,10.6270771026611,0
"385","2019-07-31",277.19,277.25,-6.8,30.1,30.7,277.1904296875,0.939517617225647,0.000274658203125,0,11.8731565475464,0
"386","2019-07-31 06:00:00",277.8,277.63,2.2,30,38.8,277.80810546875,0.949236273765564,3.24249267578125e-05,0,10.1075038909912,0
"387","2019-07-31 12:00:00",277.24,278.06,-24.7,1.2,26.4,277.249755859375,0.940052092075348,4.76837158203125e-06,0,8.17355632781982,0
"388","2019-07-31 18:00:00",275.64,278.71,-35.1,-6.4,20.8,275.6455078125,0.841664910316467,0,0,3.40464544296265,0
"389","2019-08-01",286.29,281.6,30.9,55.9,175.2,286.29296875,0.938022613525391,0,0,1.16035640239716,0.000290393829345703
"390","2019-08-01 06:00:00",283.9,283.49,3.5,8.4,27.4,283.907470703125,0.993883490562439,4.76837158203125e-07,0,3.57510876655579,0
"391","2019-08-01 12:00:00",279.85,281.21,-19.4,-18.4,8.2,279.855224609375,0.984090626239777,0,0,4.12045526504517,0
"392","2019-08-01 18:00:00",277.8,281.24,-44.5,-16.8,1.2,277.80908203125,0.858936429023743,0,0,3.90841627120972,0
"393","2019-08-02",287.05,284.16,25.5,79.5,190,287.055908203125,0.831638514995575,0,0,2.17165875434875,0
"394","2019-08-02 06:00:00",290.1,287.31,27,132.6,79.6,290.100830078125,0.707766473293304,0,0,2.4878933429718,0
"395","2019-08-02 12:00:00",280.21,283.48,-27.4,-17.4,-8.3,280.218017578125,0.897893726825714,0,0,2.5508885383606,0
"396","2019-08-02 18:00:00",276.6,281.87,-23,-16.3,-21,276.60009765625,0.886768579483032,0,0,1.34216976165771,0
"397","2019-08-03",288.12,285.2,25.2,90.1,171.4,288.129150390625,0.790729582309723,0,0,2.10823178291321,0
"398","2019-08-03 06:00:00",289.05,287,33.1,133.7,72.6,289.05078125,0.701692640781403,0,0,4.95368099212646,0
"399","2019-08-03 12:00:00",279.11,282.21,-13.2,-9.8,-50.1,279.1123046875,0.92528110742569,0,0,1.2962474822998,0
"400","2019-08-03 18:00:00",275.77,280.83,-32.3,-5.9,-32.5,275.77099609375,0.752626478672028,0,0,1.9481703042984,0
"401","2019-08-04",286.93,283.94,37.3,84.8,165.5,286.939697265625,0.865574061870575,0,0,3.41276931762695,0
"402","2019-08-04 06:00:00",289.85,287.24,38.7,124.8,67.6,289.858642578125,0.584749400615692,0,0,4.34565019607544,0
"403","2019-08-04 12:00:00",279.51,281.48,-11,-10.3,-38.4,279.51025390625,0.974018692970276,0,0,1.65684044361115,0
"404","2019-08-04 18:00:00",276.52,280.69,-23.5,-4.4,-42.4,276.52392578125,0.791310429573059,0,0,1.71392560005188,0
"405","2019-08-05",288.12,284.24,32.2,78.8,164.6,288.119873046875,0.797413408756256,0,0,1.86204898357391,0
"406","2019-08-05 06:00:00",290.83,286.47,67.8,100.6,55,290.833984375,0.656390309333801,0,0,4.325843334198,0
"407","2019-08-05 12:00:00",281.19,280.56,7.7,17.9,-40.8,281.190673828125,0.869329452514648,2.74181365966797e-05,0,4.47473859786987,0
"408","2019-08-05 18:00:00",279.25,280.56,-5.8,1.5,-39.3,279.2548828125,0.889022827148438,0,0,1.27687406539917,0
"409","2019-08-06",284.6,281.47,36.8,69.4,151.9,284.600830078125,0.93419337272644,0,0,3.16758036613464,0
"410","2019-08-06 06:00:00",283.23,280.52,14,23.4,42.6,283.239013671875,0.962604463100433,3.52859497070312e-05,0,0.837543606758118,0
"411","2019-08-06 12:00:00",279.57,278.95,3.8,4.4,-12,279.570068359375,1.00000691413879,0.000165939331054688,0,2.14329409599304,0
"412","2019-08-06 18:00:00",279.06,278.71,1.9,2.1,-5.4,279.0625,1.00000727176666,6.72340393066406e-05,0,2.37846827507019,0
"413","2019-08-07",280.19,278.75,6.3,8.8,55,280.194580078125,0.987919807434082,0.000346660614013672,0,0.366396963596344,0
"414","2019-08-07 06:00:00",285.87,281.89,30.9,64.3,16.7,285.874755859375,0.900516927242279,0,0,1.6669180393219,0
"415","2019-08-07 12:00:00",278.27,279.59,-7.7,4.2,-42.7,278.272216796875,0.865301668643951,0,0,1.68544006347656,0
"416","2019-08-07 18:00:00",279.68,279.52,0.2,0.2,-1.8,279.687744140625,1.00000727176666,2.86102294921875e-06,0,1.27243638038635,0
"417","2019-08-08",280.16,279.36,3.1,10.2,-5.5,280.1650390625,0.921452879905701,0.00120043754577637,0,1.05571365356445,0
"418","2019-08-08 06:00:00",283.6,280.26,45.2,67.3,60.2,283.608154296875,0.982807397842407,4.76837158203125e-07,0,3.68795442581177,0
"419","2019-08-08 12:00:00",279.02,279.54,-5.3,-2.4,-47.3,279.02490234375,0.980946898460388,0,0,2.65930318832397,0
"420","2019-08-08 18:00:00",277.39,279.87,-28.6,4.7,-49.8,277.39697265625,0.815589666366577,0,0,3.43841958045959,0
"421","2019-08-09",284.4,280.98,76.1,133.2,68.1,284.403564453125,0.94705605506897,0,0,6.60690784454346,0
"422","2019-08-09 06:00:00",286.06,284.58,31.6,159.5,26.7,286.06298828125,0.810718357563019,1.43051147460938e-06,0,6.97228288650513,0
"423","2019-08-09 12:00:00",280.41,280.99,-25.4,10.4,-19.4,280.41455078125,0.944540560245514,0,0,11.5190420150757,0
"424","2019-08-09 18:00:00",278.67,278.87,-17.6,5.4,-29,278.671630859375,0.97901052236557,2.86102294921875e-06,0,17.6948413848877,0
"425","2019-08-10",282.21,280.28,77,98.8,43.9,282.2109375,1.00000500679016,3.814697265625e-06,0,13.0439281463623,0
"426","2019-08-10 06:00:00",284.28,282.52,53.9,133.3,13.6,284.28955078125,0.928149998188019,0,0,10.0374937057495,0
"427","2019-08-10 12:00:00",279.53,279.85,-11.6,-0.4,-2.8,279.537841796875,0.97824627161026,1.45435333251953e-05,0,8.59162616729736,0
"428","2019-08-10 18:00:00",280.9,280.67,1.6,3,-8.4,280.901611328125,1.00000619888306,2.36034393310547e-05,0,4.3542799949646,0
"429","2019-08-11",282.06,280.87,22.3,31.6,3.2,282.061279296875,1.000004529953,0.000114679336547852,0,6.25466632843018,0
"430","2019-08-11 06:00:00",281.16,280.28,15,18.7,-20,281.16064453125,1.00000286102295,5.00679016113281e-05,0,5.97274160385132,0
"431","2019-08-11 12:00:00",280.81,280,5.6,6.8,-16.3,280.8173828125,1.00000441074371,5.48362731933594e-06,0,2.23557829856873,0
"432","2019-08-11 18:00:00",280.41,279.72,7.1,8.5,-18.8,280.417236328125,1.00000596046448,2.50339508056641e-05,0,3.62202930450439,0
"433","2019-08-12",280.62,279.86,4.7,5.8,2.2,280.6259765625,1.000004529953,0.000232934951782227,0,2.03192591667175,0
"434","2019-08-12 06:00:00",284.1,281.19,26.1,40.9,-56.2,284.1015625,0.985462486743927,0.000259876251220703,0,2.26011681556702,0
"435","2019-08-12 12:00:00",280.25,278.83,22.2,25.9,-52.3,280.25537109375,1.00000631809235,0.000278234481811523,0,4.96444940567017,0
"436","2019-08-12 18:00:00",278.18,276.74,25.5,26.3,-56.1,278.1845703125,1.00000691413879,0.000522136688232422,0,5.59628820419312,0
"437","2019-08-13",277.44,275.65,33.5,32.6,-43.2,277.4462890625,1.00000429153442,7.12871551513672e-05,0,5.73511028289795,0
"438","2019-08-13 06:00:00",276.92,275.13,36.3,34.2,-45.8,276.9228515625,1.00000309944153,0.000104427337646484,0,6.25156211853027,0.0046539306640625
"439","2019-08-13 12:00:00",275.54,274.3,25.1,22.3,-52.8,275.541748046875,1.00000619888306,0.000158309936523438,6.6608190536499e-06,6.5805492401123,0.271240234375
"440","2019-08-13 18:00:00",274.52,273.02,21.3,17.7,-45.6,274.523193359375,1.00000607967377,4.29153442382812e-06,1.00880861282349e-05,4.37354135513306,0.80653190612793
"441","2019-08-14",277.29,274.5,30.5,28.4,1.7,277.299560546875,1.00000333786011,1.85966491699219e-05,0,2.85119915008545,0.0432577133178711
"442","2019-08-14 06:00:00",279.36,276.01,35.7,37.7,44.6,279.3623046875,1.00000309944153,5.00679016113281e-06,0,2.69448304176331,0.368124008178711
"443","2019-08-14 12:00:00",276.62,274.93,11,10.2,-28.8,276.62451171875,1.00000619888306,1.21593475341797e-05,0,1.62818241119385,0.0283660888671875
"444","2019-08-14 18:00:00",272.57,274.43,-20.4,13,-77.4,272.56494140625,0.754323363304138,0,0,3.14351844787598,0
"445","2019-08-15",279.19,277.2,54.4,148.2,55.7,279.196533203125,0.78058272600174,0,0,8.54584503173828,0
"446","2019-08-15 06:00:00",280.84,279.66,31,124.8,30.8,280.843017578125,0.83179098367691,0,0,8.82520866394043,0.00016021728515625
"447","2019-08-15 12:00:00",277.99,278.34,-13,-10,7,277.9931640625,0.997457563877106,0.000368118286132812,0,8.92276191711426,0
"448","2019-08-15 18:00:00",279.05,279.06,-1.6,0.5,-1.8,279.059326171875,0.995994329452515,0.000555515289306641,0,4.33372116088867,0
"449","2019-08-16",279.13,278.15,9.1,10.1,6.5,279.138671875,1.00000524520874,3.09944152832031e-05,0,2.91951823234558,0
"450","2019-08-16 06:00:00",283.85,280.2,42.8,73.2,-26,283.858154296875,0.936664164066315,0,0,3.00303483009338,0
"451","2019-08-16 12:00:00",277.03,277.99,-17.7,-0.7,-59.9,277.03857421875,0.936497986316681,0,0,5.14518213272095,0
"452","2019-08-16 18:00:00",277.08,277.29,-10.3,7.8,-6.3,277.08740234375,0.967230260372162,0.000344276428222656,0,9.97509765625,0
"453","2019-08-17",279.98,280.04,-7.2,-2.5,23.8,279.984375,0.998112261295319,0.000125408172607422,0,13.5792036056519,0
"454","2019-08-17 06:00:00",281.67,281.16,14.2,96.3,67,281.671875,0.891772210597992,1.28746032714844e-05,0,11.1128740310669,0
"455","2019-08-17 12:00:00",278.62,278.07,11,12.1,-25.5,278.625,1.0000057220459,0.000599861145019531,0,7.72058868408203,0
"456","2019-08-17 18:00:00",276.41,275.46,13.8,13.3,-32.7,276.415771484375,1.0000057220459,3.09944152832031e-06,0,4.78885173797607,0
"457","2019-08-18",278.81,277.53,25.7,53.7,15.2,278.8115234375,0.926761984825134,1.54972076416016e-05,0,6.53951215744019,0
"458","2019-08-18 06:00:00",281.33,279.68,41.8,110.1,-30.5,281.330810546875,0.882174909114838,0.000111579895019531,0,8.18540477752686,0
"459","2019-08-18 12:00:00",276.71,276.64,-0.8,7.3,-37.7,276.7109375,0.979253947734833,6.93798065185547e-05,0,6.64472150802612,0.0288276672363281
"460","2019-08-18 18:00:00",276.54,276.16,6,17.3,-30.2,276.541259765625,0.968603491783142,7.62939453125e-06,0,6.88879346847534,0
"461","2019-08-19",276.96,275.27,57.3,54.9,-108.9,276.966796875,1.00000417232513,0.00205492973327637,0,11.1060495376587,0.713258743286133
"462","2019-08-19 06:00:00",277.98,277,24.6,25.6,-22.6,277.98974609375,1.00000309944153,0.000322818756103516,0,8.48244380950928,0.003631591796875
"463","2019-08-19 12:00:00",277.25,276.57,10.9,11,-24.3,277.251220703125,1.00000619888306,1.40666961669922e-05,0,5.76830434799194,0
"464","2019-08-19 18:00:00",276.47,275.81,8.9,8.6,-21.2,276.472900390625,1.0000067949295,6.43730163574219e-06,0,4.86986970901489,0
"465","2019-08-20",276.91,275.97,16.6,16.2,-9.2,276.91162109375,1.00000309944153,0.000796318054199219,0,5.94249296188354,0.000745773315429688
"466","2019-08-20 06:00:00",277.89,276.85,20.9,21.4,-24.5,277.889892578125,1.00000357627869,0.000369787216186523,0,6.74192762374878,0
"467","2019-08-20 12:00:00",276.29,275.55,9.7,9.2,-21.4,276.29443359375,1.00000631809235,0.000788688659667969,0,4.50141668319702,0.00359725952148438
"468","2019-08-20 18:00:00",275.18,274.49,11.3,10.1,-24.2,275.18603515625,1.00000667572021,4.50611114501953e-05,1.05798244476318e-06,5.77869176864624,0.145786285400391
"469","2019-08-21",277.25,274.84,30.1,28,6.2,277.252197265625,1.00000441074371,1.19209289550781e-05,0,3.43143200874329,0.0269432067871094
"470","2019-08-21 06:00:00",280.54,277.1,40.5,49.3,39.8,280.541748046875,0.981127202510834,2.14576721191406e-06,0,2.98575448989868,0
"471","2019-08-21 12:00:00",274.49,275.19,-9.4,-6.4,-58.1,274.494171142578,0.994985461235046,0,0,3.53820443153381,0.0037689208984375
"472","2019-08-21 18:00:00",274.52,275.78,-27.8,10.1,-10.3,274.520690917969,0.873663306236267,0,0,6.17655467987061,0
"473","2019-08-22",277.4,277.29,-0.2,11.4,3.2,277.400390625,0.982655107975006,0.000548362731933594,0,10.4587364196777,0
"474","2019-08-22 06:00:00",279.29,277.64,27.8,30.4,40.7,279.292724609375,1.00000178813934,1.9073486328125e-06,0,5.18077802658081,0
"475","2019-08-22 12:00:00",275.69,275.12,12.3,11.7,-28.8,275.694580078125,1.00000512599945,1.9073486328125e-06,0,8.08025550842285,0
"476","2019-08-22 18:00:00",277.56,277.7,-5.3,-5.3,10.7,277.560546875,1.00000631809235,0.000595808029174805,0,6.54160356521606,0
"477","2019-08-23",277.74,277.28,10,10.5,3.8,277.74658203125,1.00000381469727,4.17232513427734e-05,0,8.56222629547119,0
"478","2019-08-23 06:00:00",278.31,277.71,9.9,10.6,9.8,278.3115234375,1.0000011920929,1.54972076416016e-05,0,6.06200933456421,0
"479","2019-08-23 12:00:00",278.79,278.9,-2.1,-2.3,4.2,278.794128417969,1.00000405311584,0.000177860260009766,0,2.94342517852783,0
"480","2019-08-23 18:00:00",279.25,279.66,-3.6,-4.2,8.5,279.254150390625,1.00000476837158,1.54972076416016e-05,0,2.1873927116394,0
"481","2019-08-24",282.57,281.18,24.4,50.1,136.6,282.5732421875,0.956912577152252,0,0,5.59147691726685,0
"482","2019-08-24 06:00:00",282.28,282.23,-0.9,-1.1,12.2,282.287353515625,1.00000107288361,5.96046447753906e-06,0,4.9727144241333,0
"483","2019-08-24 12:00:00",281.53,281.71,-4.5,-6.2,11,281.5322265625,1.00000250339508,1.69277191162109e-05,0,4.74139738082886,0
"484","2019-08-24 18:00:00",279.37,279.97,-15.4,-8.7,-35.7,279.37451171875,0.981663942337036,0,0,6.68739223480225,0
