"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2022-04-28",264.96,263.76,28.1,19.4,4.3,264.961547851562,0.967486977577209,7.15255737304688e-07,8.91387462615967e-05,12.0254926681519,7.08934593200684,7.10164451599121,66.3539199829102
"2","2022-04-28 06:00:00",264.03,263.5,8.8,10.2,-3.4,264.033843994141,0.95413464307785,2.38418579101562e-07,3.09348106384277e-05,9.62138843536377,1.23582077026367,1.24481582641602,54.4908981323242
"3","2022-04-28 12:00:00",263.17,263.28,-4,2.8,0,263.174560546875,0.964772939682007,1.19209289550781e-07,0.000190645456314087,9.12278079986572,2.86868286132812,2.87138366699219,0
"4","2022-04-28 18:00:00",262.85,263.04,-3.6,1.7,0.3,262.853118896484,0.959569096565247,0,0.000157088041305542,5.80371475219727,3.13790512084961,3.14358901977539,1.40625
"5","2022-04-29",266.36,265.53,13.2,10.6,12.4,266.361083984375,0.977511763572693,1.19209289550781e-06,0.000199213624000549,8.57668304443359,9.7768440246582,9.7895565032959,45.0024795532227
"6","2022-04-29 06:00:00",267.25,267.11,0.6,3.7,5.7,267.247100830078,0.988833546638489,3.33786010742188e-06,0.000490069389343262,11.5998182296753,11.6018810272217,11.6378936767578,12.0145778656006
"7","2022-04-29 12:00:00",268.27,268.4,-6.8,-1.3,8,268.271240234375,0.994617164134979,2.98023223876953e-07,0.000519618391990662,14.2044105529785,21.4621353149414,21.4721603393555,0
"8","2022-04-29 18:00:00",267.7,267.81,-4.5,-0.3,5.7,267.699859619141,0.992176711559296,5.36441802978516e-07,0.000183522701263428,10.0844287872314,17.1281681060791,17.1487236022949,1.0859375
"9","2022-04-30",269.07,267.9,18.4,13.9,-0.5,269.071228027344,0.991289854049683,1.78813934326172e-06,0.000144451856613159,8.12490177154541,5.00601768493652,5.04974365234375,39.1211395263672
"10","2022-04-30 06:00:00",267.09,266.12,16,12.6,-2.2,267.086181640625,0.979037284851074,1.19209289550781e-07,2.76267528533936e-05,8.73505115509033,2.6508731842041,2.68076515197754,49.0812530517578
"11","2022-04-30 12:00:00",264.61,265.17,-6.8,-1.4,-14.2,264.607635498047,0.977710545063019,1.49011611938477e-07,1.24499201774597e-05,4.83871030807495,0.820043563842773,0.823993682861328,0
"12","2022-04-30 18:00:00",265.59,265.96,-5.2,-0.9,2.3,265.585784912109,0.982303082942963,3.57627868652344e-07,4.81531023979187e-05,5.19214820861816,0.555986404418945,0.562953948974609,2.4375
"13","2022-05-01",269.8,269.16,9.7,8.8,7.3,269.802795410156,0.993457019329071,5.96046447753906e-08,0.000477686524391174,8.72396945953369,10.3858757019043,10.3910789489746,40.4946517944336
"14","2022-05-01 06:00:00",269.96,269.57,6.5,6.7,0.8,269.965026855469,0.997103989124298,1.19209289550781e-07,0.000562623143196106,11.3159627914429,25.1991653442383,25.2019386291504,20.3561248779297
"15","2022-05-01 12:00:00",269.84,269.91,-5,-1.4,6.5,269.835998535156,0.998890042304993,1.19209289550781e-07,0.000615045428276062,13.4858837127686,27.8279151916504,27.8344421386719,0
"16","2022-05-01 18:00:00",266.57,266.24,6.8,9,-17,266.569366455078,0.983874917030334,3.27825546264648e-06,0.000401392579078674,15.051362991333,28.5871429443359,28.6121215820312,0.8828125
"17","2022-05-02",266.56,265.87,16.6,14.3,-8.4,266.558654785156,0.981845617294312,2.74181365966797e-06,0.000290140509605408,13.9878721237183,21.3729286193848,21.4347724914551,28.6565551757812
"18","2022-05-02 06:00:00",266.83,266.24,14.3,13.1,-5.2,266.828857421875,0.983813643455505,2.14576721191406e-06,6.09755516052246e-05,14.3922729492188,15.7654685974121,15.825756072998,29.3659000396729
"19","2022-05-02 12:00:00",263.96,263.87,-0.7,7.7,-8.6,263.958251953125,0.969228506088257,5.96046447753906e-07,7.12126493453979e-05,17.0329914093018,12.3425712585449,12.4038352966309,0
"20","2022-05-02 18:00:00",263.68,263.56,0.5,6.6,-7.3,263.684387207031,0.966176450252533,1.19209289550781e-06,0.000248000025749207,12.914249420166,7.81660079956055,7.84199142456055,1.7109375
"21","2022-05-03",265.77,264.74,22,16.6,5.9,265.769805908203,0.97194230556488,1.13248825073242e-06,0.000187739729881287,11.2998371124268,2.8128547668457,2.84385299682617,53.0446701049805
"22","2022-05-03 06:00:00",265.59,264.59,19,14.1,-4.1,265.590667724609,0.973085522651672,9.5367431640625e-07,8.40723514556885e-05,10.0197477340698,3.10882377624512,3.13391494750977,44.6881523132324
"23","2022-05-03 12:00:00",263.98,263.88,-0.2,3.3,-5.8,263.974945068359,0.968629479408264,1.19209289550781e-07,0.000146210193634033,7.10074472427368,4.89151000976562,4.90245056152344,0
"24","2022-05-03 18:00:00",263.57,263.67,-1.4,1.2,-4.3,263.571411132812,0.962327659130096,0,5.0961971282959e-05,3.30662941932678,4.29627227783203,4.29981994628906,3.4375
"25","2022-05-04",267.3,264.65,21.9,13.6,5.4,267.300903320312,0.973284542560577,1.19209289550781e-07,7.15255737304688e-06,3.65546035766602,1.42731094360352,1.43563079833984,62.2636566162109
"26","2022-05-04 06:00:00",267.17,266.51,5.7,12.5,-1.2,267.165710449219,0.88510400056839,0,0,4.88950204849243,0.451284408569336,0.4554443359375,41.3060302734375
"27","2022-05-04 12:00:00",266.35,266.61,-3.9,-0.4,2.3,266.348937988281,0.984075248241425,1.19209289550781e-07,0.000212982296943665,5.16167449951172,2.94904327392578,2.94991683959961,0
"28","2022-05-04 18:00:00",268.59,269.01,-5.7,-2.4,10.3,268.592193603516,0.993062078952789,5.96046447753906e-08,0.000476613640785217,5.30279064178467,9.85918998718262,9.86293792724609,1.140625
"29","2022-05-05",271.23,270.88,6,5.8,7.5,271.233764648438,1.00000369548798,5.0663948059082e-06,8.87215137481689e-05,12.129732131958,17.2981090545654,17.3187294006348,21.2814540863037
"30","2022-05-05 06:00:00",269.82,269.4,8.6,8.3,-0.6,269.816589355469,0.997943043708801,5.96046447753906e-06,0.000403642654418945,13.7028274536133,11.3764419555664,11.5732841491699,19.2315559387207
"31","2022-05-05 12:00:00",268.43,268.34,-0.3,2.4,-2.5,268.432678222656,0.9940544962883,2.86102294921875e-06,0.000111997127532959,11.6353034973145,14.3589096069336,14.4666538238525,0
"32","2022-05-05 18:00:00",269.35,269.32,-0.8,0.4,1.4,269.347961425781,0.996097564697266,1.19209289550781e-07,0.000341460108757019,5.00549411773682,4.88300323486328,4.98441696166992,1.2421875
"33","2022-05-06",272.39,272.19,1.9,2.2,10.3,272.388122558594,1.00000309944153,2.34246253967285e-05,5.05149364471436e-05,10.2585916519165,20.0879917144775,20.1803665161133,15.3215599060059
"34","2022-05-06 06:00:00",273.33,273.64,-8.9,-7.4,20.5,273.327484130859,1.00000333786011,0.000772476196289062,0,11.0491571426392,17.6470336914062,21.6758422851562,3.61950016021729
"35","2022-05-06 12:00:00",270.31,270.16,1.1,2.5,-4.3,270.309631347656,1.00000643730164,9.5367431640625e-06,0.000214546918869019,13.2590923309326,14.101390838623,27.5337600708008,0
"36","2022-05-06 18:00:00",267.89,267.78,0,4.5,-4.8,267.887481689453,0.991917729377747,5.48362731933594e-06,0.000291287899017334,17.9302883148193,14.1760482788086,16.6616249084473,1.140625
"37","2022-05-07",267.91,267.44,10.8,10.6,-6.3,267.905242919922,0.990100979804993,4.88758087158203e-06,7.93635845184326e-05,14.7665386199951,16.921314239502,17.0479354858398,18.1436004638672
"38","2022-05-07 06:00:00",267.18,266.63,14.8,13.7,-10.7,267.182373046875,0.985964953899384,3.33786010742188e-06,0.000169813632965088,16.1664333343506,21.1571464538574,21.2194442749023,22.2511386871338
"39","2022-05-07 12:00:00",265.1,264.88,2.7,6.6,-13.3,265.099731445312,0.972996652126312,8.34465026855469e-07,0.000233501195907593,11.467134475708,15.6779975891113,15.7246856689453,0
"40","2022-05-07 18:00:00",264.99,264.91,-0.6,4.6,-4.5,264.993560791016,0.972065925598145,5.96046447753906e-08,0.000416949391365051,10.3726568222046,13.5043983459473,13.5246391296387,2.203125
"41","2022-05-08",267.23,266.43,16.9,13.4,0.6,267.226257324219,0.984743773937225,2.44379043579102e-06,0.000120580196380615,11.5568628311157,9.20953559875488,9.25726127624512,38.3184623718262
