"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2021-02-18",256.69,267.54,-50.1,-7.4,54.5,256.695739746094,0.625886797904968,0,0,2.23294234275818,0.020538330078125,0.0211143493652344,18.5859375
"2","2021-02-18 06:00:00",258.71,272.36,-39.6,-3.9,14.4,258.712738037109,0.467028558254242,0,0,1.43373656272888,0.00873565673828125,0.0102653503417969,4.8046875
"3","2021-02-18 12:00:00",260.95,266.49,-66.7,-5,12.4,260.950134277344,0.703921318054199,0,0,5.72473239898682,0.0244064331054688,0.0349655151367188,9.99999897748375e-16
"4","2021-02-18 18:00:00",258.86,260.99,-46.3,-8.6,2.9,258.860046386719,0.927936851978302,0,4.32133674621582e-07,9.85362720489502,0.00147628784179688,0.00147628784179688,9.99999897748375e-16
"5","2021-02-19",259.21,260.04,-20.6,-0.3,7.3,259.208801269531,0.936191320419312,1.19209289550781e-07,5.93066215515137e-06,10.3645524978638,0.115818023681641,0.117710113525391,19.0703125
"6","2021-02-19 06:00:00",260.25,261.31,-19.2,-2.5,-1.8,260.249206542969,0.948856592178345,1.19209289550781e-07,1.03116035461426e-05,7.83564424514771,0.346305847167969,0.348358154296875,5.140625
"7","2021-02-19 12:00:00",260.63,264.2,-30.1,-10.1,4.9,260.625732421875,0.955723345279694,0,2.83122062683105e-07,3.93542909622192,0.1468505859375,0.148757934570312,9.99999897748375e-16
"8","2021-02-19 18:00:00",260.67,261.98,-30.5,-6.1,5.8,260.668884277344,0.95457923412323,1.19209289550781e-07,3.42726707458496e-06,10.2073001861572,0.0231170654296875,0.0231170654296875,9.99999897748375e-16
"9","2021-02-20",261.3,261.85,-14,0.3,-1,261.297332763672,0.952259719371796,1.19209289550781e-07,1.8775463104248e-06,10.1130990982056,0.141548156738281,0.144157409667969,17.4453125
"10","2021-02-20 06:00:00",263.28,263.19,-0.4,4.8,4.7,263.274841308594,0.954441964626312,0,0.000102639198303223,8.04658508300781,0.646778106689453,0.648200988769531,3.0390625
"11","2021-02-20 12:00:00",266.43,268.1,-6.7,-3.6,20.5,266.425537109375,0.994998812675476,2.38418579101562e-07,6.99609518051147e-05,1.82607841491699,5.79533004760742,5.79738998413086,9.99999897748375e-16
"12","2021-02-20 18:00:00",261.91,263.92,-40.6,-11.7,-15.1,261.911529541016,0.954622566699982,0,7.74860382080078e-07,9.18482971191406,2.2466926574707,2.25350570678711,9.99999897748375e-16
"13","2021-02-21",260.21,259.71,12,14.3,-14.5,260.211059570312,0.930302202701569,0,0.000359326601028442,14.3943710327148,1.06130599975586,1.06402587890625,8.171875
"14","2021-02-21 06:00:00",260.72,260.39,3.7,7.6,6.3,260.719635009766,0.925709545612335,0,0.000151216983795166,7.9991660118103,14.8737297058105,14.8756408691406,2.546875
"15","2021-02-21 12:00:00",266.33,267.04,-4.2,-1.7,10.5,266.326873779297,0.988421142101288,2.38418579101562e-07,5.54323196411133e-06,2.48201251029968,3.66279983520508,3.66463470458984,9.99999897748375e-16
"16","2021-02-21 18:00:00",264.26,265.54,-15.4,-5.6,-15.6,264.264099121094,0.979723572731018,1.19209289550781e-07,3.23355197906494e-06,5.35706233978271,1.86434173583984,1.87172317504883,9.99999897748375e-16
