"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2018-04-12",266.86,270.04,-104.2,105.9,2.5,266.849853515625,0.43440443277359,0,0,15.4961471557617,0,0,94.4802932739258
"2","2018-04-12 06:00:00",268.33,271.38,-107.5,93,-1.8,268.322143554688,0.535509169101715,0,0,16.7361965179443,0,0,76.421875
"3","2018-04-12 12:00:00",265.55,269.37,-160.5,66.8,-6.2,265.542175292969,0.566591084003448,0,0,20.0127506256104,0,0,0
"4","2018-04-12 18:00:00",265.6,269.59,-144.2,76.3,-5.2,265.600708007812,0.50276380777359,0,0,17.2501945495605,0,0,0
"5","2018-04-13",268,271.33,-122.8,149.9,2.9,267.990142822266,0.378054440021515,0,0,17.5386142730713,0,0,96.4654159545898
"6","2018-04-13 06:00:00",270.08,273.26,-112.7,128.6,7.5,270.075988769531,0.479372918605804,0,0,16.9557666778564,0,0,56.359375
"7","2018-04-13 12:00:00",271.92,274.55,-84.9,55.7,10.9,271.914672851562,0.688769936561584,0,0,15.4300842285156,0,0,0
"8","2018-04-13 18:00:00",272.39,275.49,-99.3,25.6,7.2,272.385070800781,0.73936802148819,0,0,15.4950981140137,0,0,0
"9","2018-04-14",273.76,276.73,-75.2,26.8,86.6,273.76318359375,0.746967315673828,0,0,12.833625793457,0,0,113.052047729492
"10","2018-04-14 06:00:00",273.74,277.26,-83.3,22.9,80.3,273.743530273438,0.723697483539581,0,0,12.0025444030762,0,0,92.21875
"11","2018-04-14 12:00:00",272.06,276.67,-82.7,8.5,-0.4,272.053161621094,0.684543311595917,0,0,8.83028602600098,0,0,0
"12","2018-04-14 18:00:00",271.54,276.67,-97.3,18.6,-0.7,271.538330078125,0.624331057071686,0,0,9.37876892089844,0,0,0
"13","2018-04-15",273.51,276.76,-52.5,38.5,52,273.518981933594,0.641544580459595,0,0,8.0750207901001,0,0,128.995330810547
"14","2018-04-15 06:00:00",273.49,276.86,-49.9,24.5,46,273.492767333984,0.681796550750732,0,0,7.39937162399292,0,0,111.125
"15","2018-04-15 12:00:00",269.45,274.15,-66.2,1.8,-10.8,269.444061279297,0.695498585700989,0,0,6.89676713943481,0,0,0
"16","2018-04-15 18:00:00",269.02,273.62,-59.1,-9.1,-2.2,269.018707275391,0.769075930118561,0,0,6.30047082901001,0,0,0
"17","2018-04-16",273.52,273.77,-4.2,7.5,52.8,273.520202636719,0.946368932723999,0,0,7.4749174118042,0,0,145.056213378906
"18","2018-04-16 06:00:00",273.45,273.72,-3.3,-2.6,41.3,273.455444335938,1.00000464916229,3.95774841308594e-05,0,5.23809576034546,0.015716552734375,0.401542663574219,38.8539733886719
"19","2018-04-16 12:00:00",266.34,272.37,-26.7,-14.3,-20.3,266.335876464844,0.923495650291443,0,0,2.17905330657959,0.0204620361328125,0.513534545898438,0
"20","2018-04-16 18:00:00",270.18,272.1,-10.4,-7.4,3.5,270.174865722656,0.995853841304779,0,4.4703483581543e-07,2.57059240341187,0.0010833740234375,0.0388717651367188,0
"21","2018-04-17",273.56,274.13,-3.8,9.9,60.8,273.569763183594,0.847400903701782,0,0,3.2600269317627,0.0084228515625,0.0134735107421875,161.542846679688
"22","2018-04-17 06:00:00",273.38,273.91,-8.3,6.5,31.5,273.380493164062,0.926729738712311,0,0,6.93193960189819,0.00146484375,0.006134033203125,60.5629043579102
"23","2018-04-17 12:00:00",272.28,272.64,-9.9,-2.9,6.1,272.279632568359,0.985203266143799,1.19209289550781e-07,0.000256627798080444,10.6879644393921,9.2528076171875,9.36865234375,0
"24","2018-04-17 18:00:00",273.19,273.52,-4.8,-4,10,273.190582275391,1.00000500679016,2.75373458862305e-05,0,5.49762105941772,10.7730407714844,11.2812881469727,0
"25","2018-04-18",273.45,273.85,-3.8,-3.2,45.8,273.458862304688,1.00000333786011,2.02655792236328e-06,0,4.35926961898804,1.374755859375,1.84904479980469,39.7649421691895
"26","2018-04-18 06:00:00",273.37,274.48,-5.4,-4.9,28.9,273.375305175781,1.00000190734863,2.75969505310059e-05,0,2.28488421440125,0.0021820068359375,0.282638549804688,16.5490970611572
"27","2018-04-18 12:00:00",272.71,274.5,-3.7,-2.8,-15.2,272.702545166016,0.987675726413727,0,0,0.24548551440239,0,0.256534576416016,0
"28","2018-04-18 18:00:00",269.47,275.93,-17.5,-7.4,-3.4,269.461700439453,0.81303882598877,0,0,1.33557462692261,0,0.0080108642578125,0
"29","2018-04-19",273.85,276.87,-36,-13,96.4,273.851379394531,0.882067859172821,0,0,6.03786659240723,0.0003814697265625,0.0013427734375,119.43482208252
