"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","1979-04-03",268.55,270.78,-15.4,7.2,7.4,268.545104980469,0.731785416603088,0,0,3.12055850028992,0.00317573547363281,0.003631591796875,77.983642578125
"2","1979-04-03 06:00:00",268.45,271,-27.8,9.3,-6.2,268.4521484375,0.735387206077576,0,0,4.97370672225952,0.00139999389648438,0.00182914733886719,50.390625
"3","1979-04-03 12:00:00",265.7,269.01,-58.7,-3.1,-9.8,265.701995849609,0.796712160110474,0,0,8.11441898345947,0,0,0
"4","1979-04-03 18:00:00",261.64,266.77,-28.4,-7.8,-27.5,261.638977050781,0.866688132286072,0,0,2.54643273353577,0.00224685668945312,0.00255012512207031,0
"5","1979-04-04",266.76,268.69,-16.3,6.2,11,266.760681152344,0.769612073898315,0,0,3.76543760299683,0.00347518920898438,0.00390625,84.2194976806641
"6","1979-04-04 06:00:00",268.25,270.06,-36.6,8.7,-3.6,268.248748779297,0.821522414684296,0,0,9.00629425048828,0.00279426574707031,0.003448486328125,47.921875
"7","1979-04-04 12:00:00",266.08,268.53,-65.6,-3.4,-9.5,266.078369140625,0.844517648220062,0,0,12.0897245407104,0.000638961791992188,0.000637054443359375,0
"8","1979-04-04 18:00:00",262.57,269.04,-42.7,-3.9,-19.4,262.574035644531,0.675479054450989,0,0,3.06759929656982,0.00600433349609375,0.00642776489257812,0
"9","1979-04-05",268.46,270.8,-14.5,5,15.9,268.459838867188,0.751422882080078,0,0,2.80125689506531,0.00417327880859375,0.00463485717773438,91.4575958251953
"10","1979-04-05 06:00:00",268.8,271.09,-27,5.4,-5.8,268.804840087891,0.79349285364151,0,0,5.34760713577271,0.00312042236328125,0.00374603271484375,51.390625
"11","1979-04-05 12:00:00",264.84,269.67,-56.8,-6.1,-13.6,264.839202880859,0.749867081642151,0,0,5.42064952850342,0.551536560058594,0.551914215087891,0
"12","1979-04-05 18:00:00",263.43,268.8,-59.3,0.5,-14.9,263.428894042969,0.654866456985474,0,0,5.08845329284668,0.124704360961914,0.125635147094727,0
"13","1979-04-06",266.59,270.02,-15.4,5,9.8,266.586181640625,0.643635630607605,0,0,2.05408072471619,0.00297927856445312,0.00371170043945312,78.338005065918
"14","1979-04-06 06:00:00",266.47,270.32,-30.2,9.6,-9.5,266.467529296875,0.611851572990417,0,0,3.59335708618164,0.0032806396484375,0.00401496887207031,48.859375
"15","1979-04-06 12:00:00",263.9,268.71,-43.8,-2.8,-6.3,263.896453857422,0.727146804332733,0,0,4.18193626403809,0.000220298767089844,0.000219345092773438,0
"16","1979-04-06 18:00:00",264.32,268.91,-39.3,-6,0.8,264.31982421875,0.787098467350006,0,0,3.92809343338013,0.001556396484375,0.00189018249511719,0
