"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2024-01-24",266.94,267.65,-7,-3.3,15,266.937683105469,0.99132251739502,6.55651092529297e-07,2.53170728683472e-05,4.32073307037354,7.515625,7.51805114746094,2.72265625
"2","2024-01-24 06:00:00",267.61,268.85,-11.2,-5.4,4.3,267.608093261719,0.98068642616272,0,0.000149279832839966,4.17864990234375,4.91911697387695,4.92187881469727,0.015625
"3","2024-01-24 12:00:00",265.93,267.16,-37.3,-16.9,-9.4,265.932373046875,0.985447525978088,0,4.1961669921875e-05,13.8722305297852,6.51213836669922,6.51427459716797,9.99999897748375e-16
"4","2024-01-24 18:00:00",264.09,265.5,-44,-17.2,-8.8,264.088012695312,0.980578064918518,1.19209289550781e-07,7.51018524169922e-06,14.2477598190308,2.02237701416016,2.0252685546875,9.99999897748375e-16
"5","2024-01-25",260.42,264.4,-38.6,-14.8,-12.9,260.416931152344,0.976656913757324,0,3.57627868652344e-07,4.60931777954102,0.317039489746094,0.319129943847656,3.859375
"6","2024-01-25 06:00:00",259.03,267.6,-47.4,-8.5,-2.4,259.026550292969,0.700610101222992,0,0,2.70552587509155,0.004913330078125,0.00666046142578125,0.4921875
"7","2024-01-25 12:00:00",260.6,263.75,-32.6,-5,-7,260.603393554688,0.860920250415802,0,0,4.88481426239014,0.00958633422851562,0.0113754272460938,9.99999897748375e-16
"8","2024-01-25 18:00:00",264.32,265.17,-14.1,-4.4,13,264.316131591797,0.978200078010559,1.19209289550781e-07,4.29153442382812e-06,7.22999334335327,0.169898986816406,0.171127319335938,9.99999897748375e-16
"9","2024-01-26",266.15,266.36,-7.7,0.3,4.5,266.146728515625,0.980963528156281,0,0.000362858176231384,11.910472869873,7.42921447753906,7.43069458007812,2.15234375
"10","2024-01-26 06:00:00",265.89,266.28,-8,-1.9,4.3,265.888397216797,0.984793186187744,1.19209289550781e-07,0.000188902020454407,7.83696174621582,10.0218696594238,10.0241775512695,0.5078125
"11","2024-01-26 12:00:00",258.87,261.98,-46.4,-13.9,-10,258.87060546875,0.960180819034576,1.19209289550781e-07,9.08970832824707e-07,7.00217533111572,4.84138488769531,4.84457778930664,9.99999897748375e-16
"12","2024-01-26 18:00:00",266.1,266.34,-6.6,-0.6,8.9,266.09765625,0.984961330890656,3.57627868652344e-07,0.000215709209442139,9.27743244171143,1.60396194458008,1.61182022094727,9.99999897748375e-16
"13","2024-01-27",268.44,268.72,-8.2,-3.2,13.1,268.437316894531,0.995214283466339,1.19209289550781e-07,0.000345617532730103,10.5020608901978,6.120849609375,6.13515472412109,1.98828125
"14","2024-01-27 06:00:00",269.17,269.17,-3.5,0.6,2.2,269.170532226562,0.996877431869507,1.78813934326172e-07,0.000474393367767334,16.1999340057373,14.8349533081055,14.8494873046875,0.1171875
"15","2024-01-27 12:00:00",268.32,268.53,-6.2,-2,9,268.317260742188,0.995226323604584,7.15255737304688e-07,0.000151693820953369,9.62765121459961,14.1106948852539,14.1314239501953,9.99999897748375e-16
"16","2024-01-27 18:00:00",269.31,269.43,-5.5,-1.4,6,269.308715820312,0.995898008346558,5.96046447753906e-08,0.000493034720420837,11.7371406555176,12.5768814086914,12.5925598144531,9.99999897748375e-16
