"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2016-05-16",274.84,273.27,7.2,7,169.4,274.840576171875,0.999056100845337,1.19209289550781e-07,0,1.6577513217926,0,0.0005645751953125,250.86149597168
"2","2016-05-16 06:00:00",274.56,275.72,-6.3,23,142.5,274.5625,0.664721369743347,0,0,2.95126485824585,0.000928878784179688,0.00462913513183594,259.981231689453
"3","2016-05-16 12:00:00",265.16,272.39,-37.1,-1.1,-29.6,265.155212402344,0.598253667354584,0,0,2.45356178283691,0,0,0
"4","2016-05-16 18:00:00",264.52,271.08,-41.5,-6.4,-14.7,264.51904296875,0.70927882194519,0,0,3.00160312652588,0.0010986328125,0.00465583801269531,0
"5","2016-05-17",274.9,273.53,9.3,12.9,181.7,274.904541015625,0.950059831142426,0,0,2.62977290153503,0.0126476287841797,0.0193061828613281,306.038970947266
"6","2016-05-17 06:00:00",274.42,274.1,3.2,6.8,131.4,274.42041015625,0.969164550304413,0,0,3.76847624778748,0.00399208068847656,0.0135211944580078,196.028747558594
"7","2016-05-17 12:00:00",270.82,271.93,-15.3,4.1,-4.8,270.815307617188,0.889515936374664,0,0,6.08169603347778,0,0.00141525268554688,0
"8","2016-05-17 18:00:00",270.96,271.69,-6.8,-2.1,-2.9,270.951080322266,0.971161961555481,0,0,3.94531846046448,0.00407791137695312,0.0141525268554688,0.140625
"9","2016-05-18",274.32,273.52,8,12.6,137.3,274.324951171875,0.959169268608093,1.19209289550781e-07,3.2275915145874e-05,4.22038745880127,0.691665649414062,0.712949752807617,199.901901245117
"10","2016-05-18 06:00:00",273.55,273.75,-0.8,-0.6,43.9,273.556396484375,1.00000238418579,0.000291824340820312,0,1.72168457508087,2.26555824279785,3.74093246459961,45.6586875915527
"11","2016-05-18 12:00:00",273.51,275.02,-18.2,-16.8,41.3,273.51513671875,1.00000548362732,0.000403285026550293,0,5.73902940750122,0.418983459472656,12.1420249938965,0
"12","2016-05-18 18:00:00",272.9,274.58,-22.3,-17,-8,272.891845703125,0.988636434078217,5.96046447753906e-06,0,6.0417332649231,0,8.59553909301758,0.8125
"13","2016-05-19",274.82,274.43,6.5,7,197.5,274.8232421875,1.00000190734863,2.38418579101562e-07,0,5.37623119354248,0,2.27655982971191,251.201293945312
"14","2016-05-19 06:00:00",273.57,275.08,-11.2,-10.4,54.3,273.57275390625,1.00000214576721,0.000138759613037109,0,3.57714915275574,0.00040435791015625,0.41969108581543,27.7729530334473
"15","2016-05-19 12:00:00",273.31,274.54,-12.5,-11.2,27.4,273.31982421875,1.00000476837158,0.000103235244750977,0,4.74665260314941,0,0.885971069335938,0
"16","2016-05-19 18:00:00",273.26,274.66,-7.7,-7,20.7,273.262420654297,1.00000476837158,0.000266432762145996,0,2.56866359710693,0.000242233276367188,1.93270874023438,0.140625
"17","2016-05-20",273.67,274.92,-13,-12,68.2,273.6767578125,1.00000166893005,0.000601410865783691,0,5.11008882522583,0.0392665863037109,16.9574851989746,38.9405059814453
"18","2016-05-20 06:00:00",273.99,275.05,-18.1,-16.9,105.4,273.998046875,1.00000262260437,0.00024724006652832,0,8.8560037612915,0.0706214904785156,22.4088592529297,68.3743743896484
"19","2016-05-20 12:00:00",273.2,274.03,-15.1,-13.1,15.8,273.200653076172,1.00000500679016,6.18696212768555e-05,0,8.07820606231689,0.0273933410644531,8.68535614013672,0
"20","2016-05-20 18:00:00",273.19,273.69,-5.6,-4.7,12.6,273.196166992188,1.00000631809235,1.12056732177734e-05,0,4.66637277603149,0.532245635986328,3.03313827514648,0.5234375
"21","2016-05-21",273.9,274.54,-3.4,1.3,95.8,273.89990234375,0.944125056266785,0,0,2.71612477302551,0.0261344909667969,1.22060012817383,124.485107421875
"22","2016-05-21 06:00:00",273.58,275.04,-10.6,-9.8,58.7,273.580810546875,1.00000262260437,0.000558853149414062,0,3.5295844078064,0.0555992126464844,4.97016525268555,33.6256141662598
"23","2016-05-21 12:00:00",273.58,275.97,-26.1,-25.3,59.4,273.58154296875,1.00000524520874,0.000616073608398438,0,5.3429856300354,0.000385284423828125,16.6384963989258,0
"24","2016-05-21 18:00:00",273.54,276.4,-21.8,-21.5,54.7,273.544982910156,1.00000476837158,0.000436544418334961,0,3.72642278671265,0,17.9815368652344,0.1015625
"25","2016-05-22",273.68,276.69,-17.9,-17.9,69.9,273.684814453125,1.00000190734863,0.000729560852050781,0,2.93607616424561,0,22.3563842773438,21.4171485900879
"26","2016-05-22 06:00:00",273.7,276.86,-17.5,-17.7,70.6,273.703857421875,1.00000214576721,0.000301837921142578,0,2.74580883979797,0,24.6208686828613,22.2466888427734
"27","2016-05-22 12:00:00",273.07,278.08,-18.8,-9.4,-0.5,273.067138671875,0.852039575576782,0,0,1.817422747612,0,6.32527923583984,0
"28","2016-05-22 18:00:00",273.21,276.46,-30.6,-17.3,14.3,273.215454101562,0.918446123600006,0,0,4.51573371887207,0,0.103096008300781,3.203125
"29","2016-05-23",275.32,278.37,-24.1,2.2,261.9,275.328369140625,0.813692152500153,0,0,4.34154272079468,0,0.0360450744628906,315.437805175781
