"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"1","2015-09-27",273.19,274.19,-7,6.9,14,273.19775390625,0.842610597610474,0,0,2.7360532283783,0.03021240234375,0.0793952941894531,94.5643920898438
"2","2015-09-27 06:00:00",273.68,275.32,-15.6,-11.9,14.3,273.68505859375,0.985386371612549,0,0,3.8392276763916,0.000186920166015625,0.000186920166015625,65.03125
"3","2015-09-27 12:00:00",272.18,276.61,-51.9,16.1,2,272.17333984375,0.631000578403473,0,0,4.88512849807739,0,0,9.99999897748375e-16
"4","2015-09-27 18:00:00",270.45,276.13,-18.4,0,-38.6,270.449310302734,0.660051345825195,0,0,1.36170554161072,0,0,0
"5","2015-09-28",273.83,277.41,-11.7,6.6,40,273.839416503906,0.645220518112183,0,0,1.3763267993927,0,0.0009307861328125,100.037170410156
"6","2015-09-28 06:00:00",273.57,277.35,-8.9,-3,17.4,273.576629638672,0.847981154918671,0,0,0.0875069126486778,0,0,60.484375
"7","2015-09-28 12:00:00",270.7,276.97,-23.8,-5.4,-12.9,270.694000244141,0.72896283864975,0,0,1.57545959949493,0,0,9.99999897748375e-16
"8","2015-09-28 18:00:00",271.79,276.42,-24.4,2.4,-42.3,271.780944824219,0.681431770324707,0,0,2.16547560691833,0,0,0
"9","2015-09-29",273.64,276.7,-18.3,16.4,35.4,273.647216796875,0.617481529712677,0,0,2.44975113868713,0,0,111.494644165039
"10","2015-09-29 06:00:00",273.62,276.26,-22.1,-5.5,24.6,273.62939453125,0.874454736709595,0,0,3.35985445976257,0,0,77.9609375
"11","2015-09-29 12:00:00",273.5,274.58,-9.6,-8.6,21.9,273.50341796875,1.0000057220459,6.67572021484375e-06,0,3.35031151771545,0,0.0547599792480469,9.99999897748375e-16
"12","2015-09-29 18:00:00",273.84,275.8,-20,-19.2,45.6,273.843505859375,1.000004529953,9.5367431640625e-06,0,4.04621744155884,0,0.0955085754394531,0
"13","2015-09-30",273.93,276.22,-18.4,-18,52.9,273.937744140625,1.00000512599945,2.78353691101074e-05,0,3.17115092277527,0,0.344650268554688,10.9047718048096
"14","2015-09-30 06:00:00",274.15,276.06,-21.3,-20.6,62.6,274.14990234375,1.00000286102295,1.75237655639648e-05,0,4.25648212432861,0,0.570194244384766,16.0625
"15","2015-09-30 12:00:00",273.64,274.77,-12.6,-11.3,27.9,273.645538330078,1.00000405311584,4.76837158203125e-06,0,4.05566549301147,0,0.538436889648438,9.99999897748375e-16
"16","2015-09-30 18:00:00",273.76,274.64,-18.4,-16.3,37,273.766052246094,1.00000500679016,2.07424163818359e-05,0,7.28044939041138,0,0.319633483886719,0
"17","2015-10-01",274.3,275.44,-26.1,-24.2,66.9,274.303680419922,1.00000441074371,4.12464141845703e-05,0,8.05631923675537,0,0.763916015625,14.6689252853394
"18","2015-10-01 06:00:00",274.36,275.13,-20,-17.9,51.5,274.363464355469,1.00000357627869,2.00271606445312e-05,0,8.40112113952637,0,0.937568664550781,12.1640625
