"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation Amount Acc (Height = 0)"
"390","1998-09-08 06:00:00",277.5,278.08,-10.6,-11.3,34.4,277.506561279297,1.00000524520874,1.52587890625e-05,0,5.66034412384033,0,1.94534301757812
"391","1998-09-08 12:00:00",276.9,277.49,-13.2,-13.4,29.1,276.900756835938,1.00000596046448,4.91142272949219e-05,0,6.89794445037842,0,1.3222541809082
"392","1998-09-08 18:00:00",276.91,277.5,-11.1,-11.3,25.2,276.913055419922,1.00000536441803,0.000400543212890625,0,5.84317588806152,0,4.21390533447266
"393","1998-09-09",277.28,277.79,-8.3,-8.8,35.9,277.284423828125,1.00000512599945,0.000272274017333984,0,4.9565896987915,0,12.8478965759277
"394","1998-09-09 06:00:00",277.76,278.5,-13,-14.3,39.5,277.767822265625,1.00000333786011,3.14712524414062e-05,0,5.68703269958496,0,11.7713508605957
"395","1998-09-09 12:00:00",276.22,277.27,-9.9,-10,23.8,276.227661132812,1.00000536441803,6.91413879394531e-06,0,3.16560125350952,0,7.57346343994141
"396","1998-09-09 18:00:00",275.78,276.49,-9.2,-8.6,22.6,275.787414550781,1.00000596046448,7.86781311035156e-06,0,4.19703722000122,0,1.72681045532227
"397","1998-09-10",277.08,277.26,-1.3,-1.3,65.3,277.085205078125,1.0000057220459,2.14576721191406e-06,0,1.78714275360107,0,0.244682312011719
"398","1998-09-10 06:00:00",277.86,277.78,-0.2,-0.2,34.2,277.870178222656,1.00000476837158,7.34329223632812e-05,0,4.07580661773682,0,1.58304977416992
"399","1998-09-10 12:00:00",276.16,276.88,-11.2,-11.1,25.1,276.167755126953,1.00000560283661,0.000119209289550781,0,5.06587028503418,0,8.36202239990234
"400","1998-09-10 18:00:00",275.52,276.33,-10.1,-9.5,22.6,275.52099609375,1.00000596046448,8.67843627929688e-05,0,4.02795028686523,0,2.96338272094727
"401","1998-09-11",276.45,276.6,-2.4,-2.3,36.9,276.454345703125,1.000004529953,1.52587890625e-05,0,3.55926704406738,0,3.45059967041016
"402","1998-09-11 06:00:00",278.91,277.48,17.3,11.5,-8.1,278.9169921875,0.979756474494934,0,0,4.5107216835022,0,0.288825988769531
"403","1998-09-11 12:00:00",275.28,276.19,-5.2,-4.8,13.7,275.28173828125,1.000004529953,7.15255737304688e-06,0,1.87470960617065,0.0063323974609375,5.63909149169922
"404","1998-09-11 18:00:00",273.56,274.34,-4.9,-4,-8.5,273.564453125,1.00000512599945,1.66893005371094e-06,0,2.02109336853027,0,0.233177185058594
"405","1998-09-12",275.76,275.78,-1.4,-0.3,42.4,275.7607421875,1.00000548362732,0.000327467918395996,0,4.07622051239014,0.00606155395507812,3.62257385253906
"406","1998-09-12 06:00:00",276.61,276.58,-0.8,-0.7,32.7,276.61328125,1.00000548362732,3.814697265625e-06,0,3.79139757156372,0.0889434814453125,8.11030960083008
"407","1998-09-12 12:00:00",274.53,275.02,-7.8,-6.5,13,274.532135009766,1.00000631809235,4.76837158203125e-07,0,4.73955869674683,0,0.361160278320312
"408","1998-09-12 18:00:00",272.96,274.93,-25.8,0,-5.7,272.959045410156,0.792654812335968,0,0,4.51706027984619,0,0
"409","1998-09-13",275.8,275.56,3.8,0,51.7,275.801086425781,0.987142980098724,7.77244567871094e-05,0,10.3021860122681,0,0.114688873291016
"410","1998-09-13 06:00:00",276.37,277.11,-12.5,-8.2,33.9,276.37060546875,0.986256778240204,0.000147819519042969,0,5.46776914596558,0,9.56803894042969
"411","1998-09-13 12:00:00",277.48,278.17,-16.6,-17.9,37.2,277.48095703125,1.00000548362732,8.70227813720703e-06,0,7.64622974395752,0,4.12060546875
"412","1998-09-13 18:00:00",276.79,277.92,-17.1,-16.2,36.8,276.794067382812,0.99918258190155,0.00054931640625,0,5.11816215515137,0,4.01508331298828
"413","1998-09-14",278.61,279.18,-14,-16.2,62.1,278.61328125,1.00000476837158,1.18017196655273e-05,0,7.64387798309326,0,7.85147857666016
"414","1998-09-14 06:00:00",281.93,281.18,11.5,46.3,32.5,281.93115234375,0.897968411445618,0,0,6.61226511001587,0,0.141010284423828
"415","1998-09-14 12:00:00",273.9,277.47,-28.3,-19.5,-16.8,273.905883789062,0.94533360004425,0,0,2.8546986579895,0,0
"416","1998-09-14 18:00:00",273.51,277.54,-15.3,-13.6,-18,273.514678955078,0.990454137325287,0,0,1.37995707988739,0,0
"417","1998-09-15",278.89,279.42,-1.6,0,130.4,278.890869140625,0.925511598587036,0,0,0.98644483089447,0,0.005462646484375
"418","1998-09-15 06:00:00",277.62,277.74,-2.2,-2.3,12.5,277.626953125,1.00000488758087,0.00012814998626709,0,3.55787324905396,0,1.994384765625
"419","1998-09-15 12:00:00",274.7,274.81,-1.4,-1.1,3.6,274.705657958984,1.00000512599945,0.0002593994140625,0,2.47582602500916,0,10.0820922851562
"420","1998-09-15 18:00:00",274.28,274.63,-6.5,-5.5,13.3,274.285034179688,1.00000500679016,7.86781311035156e-06,0,5.23911952972412,0.0694332122802734,6.7535400390625
"421","1998-09-16",276.56,276.15,5.4,11.8,10.2,276.562103271484,0.980732500553131,0.00014495849609375,0,6.68098545074463,0,1.76126861572266
"422","1998-09-16 06:00:00",277.48,276.81,12.1,0,7.4,277.489440917969,0.997701108455658,7.62939453125e-06,0,7.76810026168823,0,0.860992431640625
"423","1998-09-16 12:00:00",275.16,275.33,-6,-5.1,11.7,275.167175292969,1.00000762939453,5.7220458984375e-06,0,7.92587947845459,0,0.1011962890625
"424","1998-09-16 18:00:00",273.49,273.59,-5.5,-3.6,-19.3,273.4931640625,1.00000596046448,2.86102294921875e-06,0,9.62731266021729,0.000359535217285156,0.332977294921875
"425","1998-09-17",276.28,273.81,67.3,40.6,60.1,276.284912109375,0.956608831882477,0,1.65402889251709e-06,9.9404182434082,0.0457572937011719,0.738990783691406
"426","1998-09-17 06:00:00",277.43,274.08,74.6,16.8,-8.3,277.435302734375,0.887364089488983,0,0,7.80158376693726,0.034637451171875,0.209720611572266
"427","1998-09-17 12:00:00",270.18,271.67,-17.7,-0.8,-64.7,270.173004150391,0.901587426662445,0,0,3.9391987323761,0.000560760498046875,0.0134468078613281
"428","1998-09-17 18:00:00",270.23,272.83,-15.5,-3.2,-36.4,270.227294921875,0.873175024986267,0,0,2.05811405181885,0.0037384033203125,0.013763427734375
"429","1998-09-18",275.26,274.71,4.3,9.7,105.9,275.264190673828,0.803869664669037,0,0,3.23643589019775,0.0011749267578125,0.0069580078125
"430","1998-09-18 06:00:00",275.76,275.11,7.8,16.2,-11.2,275.768157958984,0.858982384204865,0,0,5.0222110748291,0.00112152099609375,0.0091552734375
"431","1998-09-18 12:00:00",273.52,273.68,-3.4,-2.5,6.4,273.52099609375,1.00000715255737,9.1552734375e-05,0,4.64902544021606,0.551570892333984,1.22576904296875
"432","1998-09-18 18:00:00",273.11,272.75,2.4,0.1,-7.3,273.103881835938,1.00000476837158,2.62260437011719e-06,3.27825546264648e-07,3.4889988899231,0.521015167236328,0.866275787353516
"433","1998-09-19",277.53,275.43,21,6.5,115.1,277.539306640625,0.948872029781342,0,0,3.35557222366333,0.00496673583984375,0.113933563232422
"434","1998-09-19 06:00:00",278.28,277.13,13.5,0.4,40.4,278.285400390625,0.993074774742126,1.9073486328125e-06,0,4.44324064254761,0,0.0553932189941406
"435","1998-09-19 12:00:00",272.74,275.83,-23.1,-14.5,-32.8,272.731811523438,0.954183518886566,0,0,2.5813467502594,0,0.0234031677246094
"436","1998-09-19 18:00:00",272.98,276.19,-33.7,-14.6,-5.3,272.970703125,0.896214962005615,0,0,3.63368940353394,0,0
"437","1998-09-20",275.86,276.51,-11.7,0,50.4,275.86181640625,0.949543833732605,0,0,5.53891706466675,0,0
"438","1998-09-20 06:00:00",279.24,277.94,23.2,9.4,46,279.240356445312,0.973010063171387,0,0,6.78515291213989,0,0
"439","1998-09-20 12:00:00",273.34,275.78,-43.9,-20,-1.3,273.348266601562,0.928440630435944,0,0,6.15041589736938,0,0
"440","1998-09-20 18:00:00",275.37,276.76,-24.7,-23.1,35.1,275.372131347656,1.00000643730164,8.34465026855469e-07,0,5.88407850265503,0,0.00410842895507812
"441","1998-09-21",280.36,278.69,31.6,0,123.6,280.364990234375,0.94987940788269,0,0,7.03981828689575,0,0.0310325622558594
"442","1998-09-21 06:00:00",281.19,280.04,24.1,0,6.4,281.197265625,0.978245437145233,1.31130218505859e-06,0,8.20842266082764,0,0.0406417846679688
"443","1998-09-21 12:00:00",277.06,277.75,-12.9,-12.2,20.1,277.068359375,1.00000536441803,1.78813934326172e-07,0,5.88578414916992,0,0.01812744140625
"444","1998-09-21 18:00:00",276.67,277.55,-11.8,-11.4,26.4,276.678955078125,1.00000667572021,4.17232513427734e-07,0,4.34249639511108,0,0.0283432006835938
"445","1998-09-22",278.42,278.05,3,0,68.4,278.426513671875,1.00000548362732,7.15255737304688e-07,0,3.99721693992615,0,0.121040344238281
"446","1998-09-22 06:00:00",279.96,278.37,20.7,0,4.8,279.9677734375,0.98776638507843,6.43730163574219e-06,0,4.69006824493408,0,0.0487861633300781
"447","1998-09-22 12:00:00",273.51,276.23,-23.4,-18.3,-18.4,273.511962890625,0.988562822341919,0,0,2.96521830558777,0,0.0130844116210938
"448","1998-09-22 18:00:00",271.34,276.73,-22,-8.7,-36.2,271.33154296875,0.823736906051636,0,0,1.43609607219696,0,0.0130081176757812
"449","1998-09-23",278.26,279.81,-15.2,2.5,168.1,278.26806640625,0.661306917667389,0,0,3.36658239364624,0,0.009063720703125
"450","1998-09-23 06:00:00",282.34,281.83,5.8,18.3,24.5,282.348876953125,0.847660601139069,0,0,5.20706176757812,0,0.000843048095703125
"451","1998-09-23 12:00:00",274.5,277.65,-50.5,-23.9,6,274.504150390625,0.903282046318054,0,0,5.59994220733643,0,0
"452","1998-09-23 18:00:00",273.66,276.68,-51.2,-20.9,-0.4,273.661010742188,0.897421777248383,0,0,5.89213752746582,0,0
"453","1998-09-24",279.53,278.76,12.2,8.8,114.5,279.539794921875,0.869085013866425,0,0,6.52528095245361,0,0.00284194946289062
"454","1998-09-24 06:00:00",282.08,280.1,20.8,1.5,24.9,282.08154296875,0.827518880367279,0,0,3.63918662071228,0,0.0022125244140625
"455","1998-09-24 12:00:00",272.36,277.07,-13,-4.5,-39.9,272.356323242188,0.828176915645599,0,0,0.774599611759186,0,0.000431060791015625
"456","1998-09-24 18:00:00",272.52,276.83,-11.9,-4.7,-10.1,272.514892578125,0.850180447101593,0,0,0.837356328964233,0,0
"457","1998-09-25",276.23,275.93,1.7,0,56.1,276.238220214844,1.00000596046448,5.96046447753906e-06,0,3.16419100761414,0,0.103883743286133
"458","1998-09-25 06:00:00",276.45,275.23,9.8,0.7,4.5,276.456298828125,0.983006060123444,1.9073486328125e-06,0,2.85903716087341,0,0.0743255615234375
"459","1998-09-25 12:00:00",273.67,273.38,1.1,1.1,-2.6,273.671600341797,1.00000703334808,0.000407218933105469,0,2.31587505340576,0.0523433685302734,3.65921783447266
"460","1998-09-25 18:00:00",273.61,273.58,-0.8,-0.4,1.1,273.613922119141,1.00000643730164,0.000100612640380859,5.99920749664307e-05,4.11752462387085,1.95975589752197,10.1101379394531
"461","1998-09-26",274.52,273.33,8.6,7.6,34,274.52490234375,1.00000715255737,1.66893005371094e-06,7.87079334259033e-05,2.83402895927429,4.84239959716797,7.55072784423828
"462","1998-09-26 06:00:00",274.43,273.56,6.6,5.9,7.4,274.429809570312,1.00000596046448,3.26633453369141e-05,0.000132083892822266,3.23949289321899,2.62464714050293,4.14309692382812
"463","1998-09-26 12:00:00",272.89,272.85,-0.4,-0.2,-7.9,272.88525390625,1.00000596046448,1.43051147460938e-06,9.76026058197021e-05,2.59017515182495,4.18135833740234,5.14167785644531
"464","1998-09-26 18:00:00",272.89,272.75,0.2,0.1,-6.1,272.884155273438,1.00000631809235,9.5367431640625e-07,0.000136181712150574,3.15010809898376,3.90615081787109,4.27638244628906
"465","1998-09-27",274.38,273.26,5.8,3.2,39.8,274.388031005859,0.992590487003326,4.76837158203125e-07,4.12315130233765e-05,2.06985211372375,2.39097213745117,2.63450241088867
"466","1998-09-27 06:00:00",275.1,274.56,2.7,3.5,18.6,275.1015625,0.992270052433014,1.66893005371094e-06,0,2.35420703887939,0.0093994140625,0.0395965576171875
"467","1998-09-27 12:00:00",270.34,271.92,-5.2,-3.9,-39.1,270.337890625,1.0000057220459,1.66893005371094e-06,8.94069671630859e-08,1.27305948734283,0.000652313232421875,0.0301856994628906
"468","1998-09-27 18:00:00",268.59,272.12,-8.6,-4.6,-39.1,268.58544921875,0.941824316978455,0,0,0.92789500951767,0,0
"469","1998-09-28",274.44,274.3,0.3,3.3,68.9,274.447509765625,0.962286472320557,5.36441802978516e-06,0,2.49444842338562,0.00391769409179688,0.069183349609375
"470","1998-09-28 06:00:00",273.85,273.97,-2,-1.6,20.8,273.8564453125,1.00000596046448,4.29153442382812e-05,0,3.86891770362854,0.00703048706054688,0.639602661132812
"471","1998-09-28 12:00:00",273.24,273.34,-2.9,-2.1,5.2,273.245666503906,1.00000429153442,5.340576171875e-05,3.17245721817017e-05,5.89967393875122,3.62996292114258,5.26976013183594
"472","1998-09-28 18:00:00",273.28,273.41,-2.9,-2.2,5.7,273.284881591797,1.00000333786011,0.000128269195556641,3.57627868652344e-07,5.15232133865356,3.03270721435547,4.97871017456055
"473","1998-09-29",274.03,274.2,-4.9,-4,28.6,274.032409667969,1.00000238418579,1.35898590087891e-05,0,7.44684171676636,0.669162750244141,5.78456115722656
"474","1998-09-29 06:00:00",274.11,273.77,5,4.7,17.4,274.11279296875,1.00000369548798,9.5367431640625e-07,0,8.16290760040283,0.0698509216308594,1.43891906738281
"475","1998-09-29 12:00:00",271.81,272.43,-13.6,-5.9,-38.5,271.800903320312,0.983004331588745,0,0,7.15615701675415,0,0.00164031982421875
"476","1998-09-29 18:00:00",271.02,271.9,-13.9,-9.5,-33.8,271.010559082031,0.998232007026672,0,4.4703483581543e-08,5.47672319412231,0.00022125244140625,0.00128173828125
"477","1998-09-30",273.9,272.75,16.6,16.3,44.9,273.900695800781,0.978809654712677,0,0,5.90780305862427,7.15255737304688e-05,0.0051727294921875
"478","1998-09-30 06:00:00",274.11,273.62,5.5,13.6,-1,274.113037109375,0.930377423763275,0,0,5.2007737159729,0.000163078308105469,0.00407791137695312
"479","1998-09-30 12:00:00",269.92,271.17,-15.7,1.1,-68.8,269.913208007812,0.896671235561371,0,0,4.28826332092285,0,0
"480","1998-09-30 18:00:00",267.61,270.51,-24.9,0.8,-54.5,267.609741210938,0.792347490787506,0,0,3.07928419113159,0,0
"481","1998-10-01",272.77,272.29,3.5,27.4,62.4,272.760620117188,0.780034422874451,0,0,3.44333219528198,0.000204086303710938,0.00020599365234375
"482","1998-10-01 06:00:00",273.98,274.23,-2.6,18.5,1.3,273.988220214844,0.773503422737122,0,0,2.73034930229187,0,0
"483","1998-10-01 12:00:00",268.83,276.17,-19.6,3.1,-69.6,268.821380615234,0.488727748394012,0,0,0.713742911815643,0,0
"484","1998-10-01 18:00:00",266.24,272.55,-23.7,0.2,-50.7,266.23046875,0.616304874420166,0,0,1.35079216957092,0,0
