"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall Amount Acc (Height = 0)"
"280","2013-05-03 18:00:00",270.77,272.19,-6.6,-0.1,-12.1,270.778015136719,0.883640885353088,0,0,1.59019720554352,0.0343017578125
"281","2013-05-04",274.61,273.46,6,11.6,96.2,274.612060546875,0.913760483264923,0,0,2.71503210067749,0.0010833740234375
"282","2013-05-04 06:00:00",274.04,273.76,-0.2,13.9,45,274.043212890625,0.87811553478241,0,0,4.45599746704102,0
"283","2013-05-04 12:00:00",268.08,271.24,-35.6,-11.2,-27,268.106506347656,0.886129260063171,0,0,4.2230372428894,0.166767120361328
"284","2013-05-04 18:00:00",267.8,271.38,-23.3,-3,-8.1,267.826812744141,0.799215316772461,0,0,2.48488020896912,0.00072479248046875
"285","2013-05-05",275.12,273.41,5.2,11,138.6,275.12060546875,0.829654276371002,0,0,1.11286675930023,0.003326416015625
"286","2013-05-05 06:00:00",274.3,274.62,-1.2,4.7,70.4,274.304443359375,0.783510565757751,0,0,0.551026046276093,0
"287","2013-05-05 12:00:00",269.49,273.3,-31.8,7.1,-17.3,269.503479003906,0.640295267105103,0,0,3.24934792518616,0
"288","2013-05-05 18:00:00",271.54,273.94,-34.6,8.5,8.4,271.545043945312,0.751378059387207,0,0,5.40415334701538,0
"289","2013-05-06",274.92,276.07,-25.3,10.5,145.5,274.920166015625,0.873736798763275,5.34653663635254e-05,0,8.76969814300537,0
"290","2013-05-06 06:00:00",274.66,276.33,-37.2,1.5,124.7,274.665100097656,0.874269545078278,0,0,9.1413516998291,0.000835418701171875
"291","2013-05-06 12:00:00",273.46,275.38,-38,-5.7,-0.7,273.468566894531,0.87663722038269,0,0,7.48026180267334,0
"292","2013-05-06 18:00:00",272.83,274.22,-32.1,-5.3,0.8,272.823974609375,0.904227912425995,0,0,7.91060924530029,0
"293","2013-05-07",274.8,275.29,-23.7,34.4,168.6,274.808349609375,0.883274614810944,0,0,15.7605247497559,0.00627517700195312
"294","2013-05-07 06:00:00",274.02,274.39,-22.6,22.6,85.4,274.026306152344,0.905581712722778,2.19345092773438e-05,0,15.6106691360474,0.703998565673828
"295","2013-05-07 12:00:00",271.8,272.79,-57,8.3,-34.7,271.800354003906,0.887166976928711,0,0.00010661780834198,18.1754112243652,3.14861297607422
"296","2013-05-07 18:00:00",270.6,271.68,-52.4,16.8,-25.1,270.604064941406,0.846700429916382,0,6.34193420410156e-05,15.2899131774902,10.0412578582764
"297","2013-05-08",272.19,272.12,-8.1,30.8,38.1,272.186767578125,0.845828771591187,0,2.88784503936768e-05,10.3653450012207,2.8490104675293
"298","2013-05-08 06:00:00",271.33,271.97,-18.8,21.1,10.1,271.333526611328,0.796742260456085,0,0,7.42043828964233,0.347908020019531
"299","2013-05-08 12:00:00",267.98,270.02,-45.8,-0.4,-33.9,268.007598876953,0.829625248908997,0,0,7.59176158905029,0.0523796081542969
"300","2013-05-08 18:00:00",266.85,270.36,-32.6,1.4,-16.4,266.893981933594,0.725117325782776,0,0,3.44204711914062,0
"301","2013-05-09",272.82,273.27,-6.5,18.8,51.9,272.81982421875,0.709400117397308,0,0,3.26682734489441,0.0195140838623047
"302","2013-05-09 06:00:00",272.67,274.5,-9.3,9,20.4,272.666259765625,0.668079018592834,0,0,1.82045090198517,0.000270843505859375
"303","2013-05-09 12:00:00",268.07,272.39,-40.7,-5.2,-20.8,268.098907470703,0.762976288795471,0,0,3.63616871833801,0
"304","2013-05-09 18:00:00",268.3,272.86,-29.4,-0.8,-9.8,268.32666015625,0.70583176612854,0,0,2.52293729782104,0
"305","2013-05-10",274.55,276.51,-16.8,14.8,78.7,274.5595703125,0.70830100774765,0,0,3.34353613853455,0
"306","2013-05-10 06:00:00",274.23,277.97,-12.6,0,52.2,274.235168457031,0.752247214317322,0,0,1.41519272327423,0
"307","2013-05-10 12:00:00",272.04,276.03,-43.6,-5.3,-15.9,272.04248046875,0.766654312610626,0,0,4.41638326644897,0
"308","2013-05-10 18:00:00",271.84,275.07,-32.4,1.5,1,271.839538574219,0.751729309558868,0,0,3.90906047821045,0
"309","2013-05-11",274.52,276.69,-12.2,2.9,115.3,274.527587890625,0.802783370018005,0,0,2.2825779914856,0
"310","2013-05-11 06:00:00",274.07,276.76,-6.5,-0.4,62.9,274.073394775391,0.825809836387634,0,0,0.606830537319183,0
"311","2013-05-11 12:00:00",272.73,276.03,-30.5,-2.4,-11.5,272.72802734375,0.788291215896606,0,0,3.67424201965332,0
"312","2013-05-11 18:00:00",271.93,275.4,-36.5,0,-0.4,271.930084228516,0.752462267875671,0,0,4.13202428817749,0
"313","2013-05-12",274.44,275.8,-10.3,7.4,124.8,274.440673828125,0.805956780910492,0,0,2.85141491889954,0.0679454803466797
"314","2013-05-12 06:00:00",274.06,276.46,-14.5,3.8,75.9,274.06396484375,0.775683999061584,0,0,2.41565847396851,0.00428009033203125
"315","2013-05-12 12:00:00",269.39,274.49,-27.1,-9,-27.1,269.413024902344,0.82048636674881,0,0,2.11601209640503,0
"316","2013-05-12 18:00:00",271.52,273.95,-12.4,-2.9,4.9,271.522888183594,0.874227702617645,4.64916229248047e-06,0,1.87146461009979,0.000392913818359375
"317","2013-05-13",273.98,273.57,0.4,0.8,46.1,273.987548828125,0.996648073196411,5.81741333007812e-05,1.04904174804688e-05,2.44004774093628,0.741580963134766
"318","2013-05-13 06:00:00",273.65,273.71,-2.8,-0.2,14.8,273.658203125,0.976581335067749,6.72340393066406e-05,0,2.8506007194519,4.23184585571289
"319","2013-05-13 12:00:00",273.44,273.8,-2.2,-0.2,-4.3,273.449462890625,0.961157202720642,0.00020289421081543,0,1.31392633914948,3.1639289855957
"320","2013-05-13 18:00:00",273.47,274.96,-4.1,-0.4,2.9,273.478759765625,0.894047856330872,0,0,0.853544294834137,0.229606628417969
"321","2013-05-14",274.55,277.59,-18.1,-5,144.7,274.55126953125,0.858310580253601,0,0,2.55371403694153,0.00215530395507812
"322","2013-05-14 06:00:00",274.3,277.72,-31.7,-10.5,110,274.30517578125,0.854541718959808,0,0,3.98255348205566,0
"323","2013-05-14 12:00:00",273.3,275.84,-27.4,-3.1,-6.8,273.306274414062,0.83813887834549,2.38418579101562e-07,0,4.20558500289917,0
"324","2013-05-14 18:00:00",273.21,276,-6.9,-1.4,-2.5,273.216491699219,0.848834335803986,0,0,0.667301118373871,0
"325","2013-05-15",274.33,276.3,-16,2.9,107,274.335693359375,0.828632295131683,0,0,3.29700970649719,0
"326","2013-05-15 06:00:00",274.22,276.77,-22.9,2,101.6,274.220947265625,0.804416298866272,0,0,3.70394015312195,0
"327","2013-05-15 12:00:00",273.76,275.59,-51.6,-2.2,27.6,273.765380859375,0.864827334880829,0,0,10.5569829940796,0
"328","2013-05-15 18:00:00",273.68,275.77,-41.6,-10.9,29.8,273.691101074219,0.890294194221497,0,0,7.6090784072876,0
"329","2013-05-16",274.96,278.45,-14.1,0.4,180,274.968994140625,0.770801424980164,0,0,1.76367282867432,0
"330","2013-05-16 06:00:00",274.87,280.64,-72.9,4.5,152.1,274.872314453125,0.643542766571045,0,0,5.64610719680786,0
"331","2013-05-16 12:00:00",274.18,281.89,-111.8,-2.9,68.6,274.181274414062,0.58502733707428,0,0,6.43885898590088,0
"332","2013-05-16 18:00:00",274.02,282.19,-54.7,0.7,61.7,274.031585693359,0.551686942577362,0,0,2.96929264068604,0
"333","2013-05-17",275.78,282.74,-91.9,22.5,244.2,275.782958984375,0.539768874645233,0,0,6.06376838684082,0
"334","2013-05-17 06:00:00",275.5,282.53,-100.8,11.5,212.7,275.505859375,0.575946092605591,0,0,6.52688074111938,0
"335","2013-05-17 12:00:00",274.15,282.57,-101.4,6.7,70.5,274.153198242188,0.519750595092773,0,0,5.33255004882812,0
"336","2013-05-17 18:00:00",275.08,282.38,-161.3,27.8,165.8,275.088623046875,0.53691565990448,0,0,9.88389301300049,0
"337","2013-05-18",274.59,280.61,-29.5,-3.9,124.5,274.594970703125,0.6948282122612,0,0,2.13166880607605,0
"338","2013-05-18 06:00:00",274.61,279.07,-11.8,-4.7,129.7,274.6162109375,0.835651397705078,0,0,1.12686252593994,0
"339","2013-05-18 12:00:00",269.67,275.32,-22.4,-6.4,-33.9,269.694854736328,0.780232310295105,0,0,1.55604672431946,0
"340","2013-05-18 18:00:00",272.17,275,-29.7,4.9,13.4,272.174072265625,0.74327564239502,0,0,3.84931468963623,0.000171184539794922
"341","2013-05-19",275.41,276.46,-13.4,15.5,210.2,275.41796875,0.829134523868561,0,0,5.13953924179077,0.00087738037109375
"342","2013-05-19 06:00:00",274.87,277.57,-31.3,11.4,148.1,274.877197265625,0.747669696807861,0,0,4.80683946609497,0
"343","2013-05-19 12:00:00",271.82,276.17,-48.4,-7.4,-10,271.827880859375,0.762319386005402,0,0,4.3532133102417,0
"344","2013-05-19 18:00:00",273.66,276.83,-27.1,3,19.6,273.671630859375,0.750584781169891,0,0,3.34349274635315,0
"345","2013-05-20",275.99,279.01,-34.8,3.2,263.6,275.993896484375,0.795780599117279,0,0,5.14831495285034,0
"346","2013-05-20 06:00:00",275.34,279.28,-39.1,-7.8,195.4,275.34228515625,0.804188847541809,0,0,4.31556749343872,0
"347","2013-05-20 12:00:00",273.66,279.12,-56.6,-12.6,22.3,273.672607421875,0.742209136486053,0,0,4.31573963165283,0
"348","2013-05-20 18:00:00",274.24,280.89,-63.5,-3.7,81.4,274.243286132812,0.639517784118652,0,0,4.08188343048096,0
"349","2013-05-21",276.45,282.59,-63.8,3.3,308.8,276.458251953125,0.647067844867706,0,0,4.73818159103394,0
"350","2013-05-21 06:00:00",276.2,283.3,-79.1,-25.3,270.9,276.199951171875,0.719470739364624,0,0,5.04846668243408,0
"351","2013-05-21 12:00:00",274.32,281.81,-85.3,-32.2,84.4,274.330322265625,0.729879319667816,0,0,4.90136957168579,0
"352","2013-05-21 18:00:00",274.85,281.7,-88.4,-24.6,140.7,274.852294921875,0.712850034236908,0,0,5.56453895568848,0
"353","2013-05-22",276.65,282.4,-71.3,-1.3,329.8,276.6572265625,0.684985816478729,0,0,5.56847858428955,0
"354","2013-05-22 06:00:00",275.69,282.77,-59.4,-10.1,234.9,275.69287109375,0.670154452323914,0,0,3.68039464950562,0
"355","2013-05-22 12:00:00",273.6,282.14,-76.7,-3.2,29.6,273.610107421875,0.556095004081726,0,0,3.7555935382843,0
"356","2013-05-22 18:00:00",274.15,281.52,-99.3,27.2,84.9,274.159729003906,0.478978037834167,0,0,5.62628126144409,0
"357","2013-05-23",276.19,282.79,-42.5,20,283.4,276.19384765625,0.491229712963104,0,0,2.78772616386414,0
"358","2013-05-23 06:00:00",275.6,282.47,-53.7,-0.5,222.6,275.609375,0.623859643936157,0,0,3.35821914672852,0
"359","2013-05-23 12:00:00",273.88,281.43,-93.1,-4.3,47.6,273.886962890625,0.594822406768799,0,0,5.06756258010864,0
"360","2013-05-23 18:00:00",274.17,281.37,-90.7,22.4,82.8,274.181762695312,0.496354520320892,0,0,5.17812871932983,0
"361","2013-05-24",276.39,281.84,-69,37.4,297.8,276.398193359375,0.539248287677765,0,0,5.42093276977539,0
"362","2013-05-24 06:00:00",276.09,281.72,-95.2,6.8,261.5,276.091064453125,0.655750453472137,0,0,7.19436693191528,0
"363","2013-05-24 12:00:00",274.51,279.98,-130.7,-16.4,100.1,274.520263671875,0.709081292152405,0,0,9.56101512908936,0
"364","2013-05-24 18:00:00",274.82,276.73,-76.4,-37.5,128.5,274.829345703125,0.936238586902618,0.000242352485656738,0,14.2320184707642,0
"365","2013-05-25",275.76,276.03,-6.6,26.3,237.9,275.765869140625,0.855777084827423,0,0,6.7359619140625,0
"366","2013-05-25 06:00:00",274.94,275.27,-1.5,3.9,155.8,274.95263671875,0.855975747108459,0,0,1.11574983596802,0
"367","2013-05-25 12:00:00",270.36,273.71,-15.3,-1.8,-40.2,270.384948730469,0.803258836269379,0,0,1.5556093454361,0
"368","2013-05-25 18:00:00",272.46,274.64,-7.2,4.5,15,272.469177246094,0.695516049861908,0,0,1.07640492916107,0
"369","2013-05-26",276.06,278.18,-5.2,4.8,249.4,276.06396484375,0.730548441410065,0,0,0.889071643352509,0.000255584716796875
"370","2013-05-26 06:00:00",275.68,280.5,-48.4,14.7,209.8,275.685791015625,0.628939747810364,0,0,4.08437871932983,0
"371","2013-05-26 12:00:00",274.23,280.46,-79.6,-11,64.1,274.2373046875,0.683308660984039,0,0,5.01583337783813,0
"372","2013-05-26 18:00:00",274.94,281.64,-100,1.8,131.8,274.944091796875,0.612967014312744,0,0,5.97391843795776,0
"373","2013-05-27",277.19,282.96,-80,21.2,335.6,277.1904296875,0.6080202460289,0,0,5.75316381454468,0
"374","2013-05-27 06:00:00",276.66,283.59,-81.6,-8.8,283.2,276.667724609375,0.658587336540222,0,0,4.8286600112915,0
"375","2013-05-27 12:00:00",273.96,282.79,-49.6,-18.3,38.8,273.968505859375,0.689549446105957,0,0,2.16631627082825,0
"376","2013-05-27 18:00:00",274.66,282.99,-51.7,-6.5,98.3,274.66943359375,0.603581786155701,0,0,2.39589643478394,0
"377","2013-05-28",277.27,284.01,-34.6,5.5,324.3,277.275146484375,0.588091969490051,0,0,2.03251338005066,0
"378","2013-05-28 06:00:00",276.4,284.29,-49.7,-17.5,240.4,276.405029296875,0.701922059059143,0,0,2.45846486091614,0
"379","2013-05-28 12:00:00",274.56,283.64,-51.7,-25.6,83,274.5703125,0.732471406459808,0,0,2.10823941230774,0
"380","2013-05-28 18:00:00",275.34,284.51,-79.1,-11.4,137.9,275.353515625,0.5830118060112,0,0,3.18610286712646,0
"381","2013-05-29",278.38,285.2,-90.3,26.1,371.7,278.385009765625,0.555941104888916,0,0,4.92539978027344,0
"382","2013-05-29 06:00:00",278.17,285.53,-122.8,-10.1,344.2,278.174560546875,0.637102127075195,0,0,6.19396257400513,0
"383","2013-05-29 12:00:00",275.56,284.71,-113.4,-34.6,123.4,275.56640625,0.646350204944611,0,0,4.17931079864502,0
"384","2013-05-29 18:00:00",276.01,284.54,-87.6,-18.2,155.5,276.015625,0.628100872039795,0,0,3.31972289085388,0
"385","2013-05-30",280.17,286.19,-77,32.6,373.8,280.174072265625,0.573198080062866,0,0,3.88437509536743,0
"386","2013-05-30 06:00:00",279.9,286.72,-105.5,-9.2,336.5,279.90625,0.662187099456787,0,0,4.75140285491943,0
"387","2013-05-30 12:00:00",277.34,286.21,-130.7,-13.7,115.5,277.35400390625,0.578555345535278,0,0,3.64455795288086,0
"388","2013-05-30 18:00:00",279.75,286.7,-148.1,65.6,140.4,279.7587890625,0.474048554897308,0,0,4.5377631187439,0
"389","2013-05-31",287.13,289.15,-36.6,192.3,203.2,287.1484375,0.551027417182922,0,0,4.85744380950928,0
"390","2013-05-31 06:00:00",285.6,289.47,-52.6,85.4,213,285.60400390625,0.56755268573761,0,0,3.2077624797821,0
"391","2013-05-31 12:00:00",281.2,287.93,-84.7,24.5,24.3,281.205810546875,0.543292582035065,0,0,2.54038596153259,0
"392","2013-05-31 18:00:00",281.75,288.02,-128,83.7,100.3,281.75244140625,0.47232460975647,0,0,4.01576089859009,0
"393","2013-06-01",288.29,289.89,-22.6,189.3,202.8,288.311767578125,0.575593829154968,0,0,4.32362413406372,0
"394","2013-06-01 06:00:00",290.33,291.59,-6.4,109.1,134.2,290.366943359375,0.599580705165863,0,0,2.32949304580688,0
"395","2013-06-01 12:00:00",282.33,287.43,-95.5,13.7,47.1,282.336181640625,0.580325603485107,0,0,3.70771646499634,0
"396","2013-06-01 18:00:00",282.34,285.55,-81.1,39.9,94.1,282.345947265625,0.648471653461456,0,0,4.99577617645264,0
"397","2013-06-02",287.65,286.58,22.2,64.1,219,287.663330078125,0.776689469814301,0,0,2.16216969490051,0
"398","2013-06-02 06:00:00",285.3,285.71,-4.1,12.9,38.8,285.303466796875,0.747529685497284,0,0,6.47637891769409,0
"399","2013-06-02 12:00:00",282.31,285.26,-71,2.5,27.5,282.313232421875,0.699755907058716,0,0,4.71915531158447,0
"400","2013-06-02 18:00:00",282.44,284.62,-47.5,4.4,98.5,282.44091796875,0.749805867671967,0,0,4.28482103347778,0
"401","2013-06-03",290.44,286.07,54.9,76.3,188.5,290.46826171875,0.852388620376587,0,0,0.316538244485855,0
"402","2013-06-03 06:00:00",278.7,278.8,-31.7,38.5,9.4,278.712890625,0.904786646366119,0.000176906585693359,0,13.7117938995361,0
"403","2013-06-03 12:00:00",276.73,276.88,-38,35.2,-1.7,276.759460449219,0.913913249969482,6.103515625e-05,0,11.4180154800415,0
"404","2013-06-03 18:00:00",276.66,277.14,-36.6,33.5,26.4,276.68798828125,0.842319130897522,0,0,7.03472995758057,0
"405","2013-06-04",283,278.98,91.9,109.1,161.6,283.00341796875,0.81755256652832,0,0,3.32441830635071,0
"406","2013-06-04 06:00:00",283.03,278.89,99.7,70.9,60.7,283.0263671875,0.806367516517639,0,0,3.56021952629089,0
"407","2013-06-04 12:00:00",275.98,277.25,-29.2,2.5,-30.4,276.009521484375,0.777880787849426,0,0,3.00654220581055,0
"408","2013-06-04 18:00:00",275.59,278.17,-23.6,6.8,65.8,275.62158203125,0.583376824855804,0,0,1.39373278617859,0
"409","2013-06-05",288.15,282.44,72.4,94.2,184.5,288.163818359375,0.631762087345123,0,0,0.613379776477814,0
"410","2013-06-05 06:00:00",289.79,285.43,54,39.4,115.4,289.812255859375,0.505327522754669,0,0,0.294479012489319,0
"411","2013-06-05 12:00:00",279.6,282.91,-47.3,3.3,-0.7,279.609130859375,0.64627468585968,0,0,2.52602314949036,0
"412","2013-06-05 18:00:00",280.26,283.38,-43.6,5.6,85.6,280.26318359375,0.635381102561951,0,0,2.50388503074646,0
"413","2013-06-06",290.85,287.01,72.1,78.5,205.8,290.879638671875,0.59489643573761,0,0,2.02936816215515,0
"414","2013-06-06 06:00:00",290.44,288.02,63.6,42.7,87,290.463623046875,0.580339193344116,0,0,3.19191265106201,0
"415","2013-06-06 12:00:00",281.85,285.71,-63.1,4.3,16.3,281.851318359375,0.618228673934937,0,0,3.11735677719116,0
"416","2013-06-06 18:00:00",283.08,286.03,-66.9,11.8,111.4,283.079345703125,0.60493928194046,0,0,4.48653030395508,0
"417","2013-06-07",290.45,288.09,91.6,69.1,201.7,290.478271484375,0.657243967056274,0,0,5.19580793380737,0
"418","2013-06-07 06:00:00",287.41,285.66,77.6,26.3,40.6,287.42138671875,0.715547442436218,0,0,6.45674562454224,0
"419","2013-06-07 12:00:00",279.75,282.16,-26.8,0.5,4.8,279.763916015625,0.79576575756073,0,0,1.93951427936554,0
"420","2013-06-07 18:00:00",279.43,280.62,-34.9,11.4,44.7,279.438720703125,0.796726167201996,7.82012939453125e-05,0,4.51895761489868,0.000141143798828125
"421","2013-06-08",285.61,283.27,54.8,105.3,177.9,285.611083984375,0.908723711967468,0,0,3.37801194190979,0
"422","2013-06-08 06:00:00",285.49,284.82,20.9,55.2,-13.6,285.4912109375,0.813691854476929,0,0,4.05595827102661,0
"423","2013-06-08 12:00:00",280.3,283.16,-34.6,1.4,-6.4,280.30517578125,0.747852444648743,0,0,2.17808771133423,0
"424","2013-06-08 18:00:00",279.8,282.89,-32.5,7.9,79.8,279.80859375,0.693760216236115,0,0,1.88043797016144,0
"425","2013-06-09",287.49,285.25,66.2,126.9,172.7,287.49853515625,0.724382400512695,0,0,4.15227651596069,0
"426","2013-06-09 06:00:00",285.97,283.6,53.2,14.6,7.9,285.973388671875,0.813799142837524,0,0,3.18780922889709,0
"427","2013-06-09 12:00:00",279.26,279.47,-4.8,0.4,4.5,279.2724609375,0.910037636756897,0,0,1.82739901542664,0
"428","2013-06-09 18:00:00",277.27,277.5,-14.2,4.7,18.2,277.29150390625,0.866275787353516,2.36034393310547e-05,0,3.86946177482605,0.000429153442382812
"429","2013-06-10",281.54,278.77,35.4,23.2,41.7,281.5458984375,0.844010829925537,3.33786010742188e-06,0,1.78053486347198,0
"430","2013-06-10 06:00:00",278.81,277.32,27.4,29.2,33.1,278.8232421875,0.813188254833221,0,0,4.14899682998657,0
"431","2013-06-10 12:00:00",275.84,275.82,-17,13.1,-18.9,275.87255859375,0.773625433444977,0,0,5.72141408920288,0
"432","2013-06-10 18:00:00",275.96,275.3,2.9,16.5,25.3,275.9931640625,0.846652865409851,0,0,5.45140886306763,0
"433","2013-06-11",279.91,276.17,101.7,95.2,79.9,279.921142578125,0.862504720687866,8.34465026855469e-06,8.49366188049316e-07,4.55410432815552,0.23002815246582
"434","2013-06-11 06:00:00",279.14,276.32,87.8,99.8,37.6,279.153076171875,0.785615980625153,3.33786010742188e-06,0,5.84883451461792,0.684757232666016
"435","2013-06-11 12:00:00",274.41,274.4,-11.8,9.9,-43.3,274.46337890625,0.783192455768585,0,0,3.19134283065796,0
"436","2013-06-11 18:00:00",275.21,274.37,2.8,5.4,18.4,275.25390625,0.826741576194763,0,0,2.0338716506958,0.018829345703125
"437","2013-06-12",282.1,276.76,63.8,68.2,131.5,282.099853515625,0.855685353279114,8.82148742675781e-06,0,1.11340308189392,0.347755432128906
"438","2013-06-12 06:00:00",279.41,277.17,17.2,34.2,100.9,279.41845703125,0.846209526062012,0,0,1.60109829902649,0.497608184814453
"439","2013-06-12 12:00:00",273.69,275.8,-31.2,6,-23.5,273.73681640625,0.779240548610687,0,0,2.78472566604614,0.18275260925293
"440","2013-06-12 18:00:00",274.48,276.49,-19,12,31.8,274.5205078125,0.696935713291168,0,0,1.80134117603302,0.0395679473876953
"441","2013-06-13",282.34,277.98,36.7,57.1,193,282.345947265625,0.848956942558289,0,0,0.713808476924896,0.00074005126953125
"442","2013-06-13 06:00:00",279.7,278.67,11.7,51.1,115.3,279.712646484375,0.803042531013489,0,0,3.37446451187134,0
"443","2013-06-13 12:00:00",274.83,277.67,-62.3,16.8,-5.5,274.867919921875,0.698781549930573,0,0,4.13497352600098,0
"444","2013-06-13 18:00:00",276.11,278.92,-23.7,3.6,62.7,276.144775390625,0.756978988647461,0,0,1.5811915397644,0
"445","2013-06-14",286.48,283.17,39.7,87.5,217.9,286.482421875,0.829669654369354,0,0,1.29124963283539,0
"446","2013-06-14 06:00:00",285.3,284.47,17.1,79.9,137.5,285.302734375,0.8203164935112,0,0,2.97047400474548,0
"447","2013-06-14 12:00:00",279.25,281.12,-30.9,3.4,6.3,279.26611328125,0.84257984161377,0,0,2.63335275650024,0
"448","2013-06-14 18:00:00",278.54,278.94,-22.7,13.6,26.5,278.56396484375,0.902424514293671,2.38418579101562e-07,0,5.15658664703369,0
"449","2013-06-15",281.1,279.21,50.1,75.9,114.2,281.103271484375,0.901432156562805,0,0,5.00053930282593,0.00100946426391602
"450","2013-06-15 06:00:00",279.9,278.76,16.2,43.8,121.6,279.911865234375,0.871874809265137,0,0,3.70452117919922,0
"451","2013-06-15 12:00:00",275.35,276.47,-26.1,5.6,-16.3,275.395263671875,0.850590348243713,0,0,2.97208619117737,0
"452","2013-06-15 18:00:00",275.85,276.85,-16,8.2,57.7,275.88623046875,0.834539294242859,0,0,1.98055410385132,0.000223159790039062
"453","2013-06-16",284.46,277.76,84.2,91.3,128.7,284.459228515625,0.964328289031982,0,0,1.03910434246063,0.00029754638671875
"454","2013-06-16 06:00:00",281.01,279.28,37.7,87.8,107.6,281.020751953125,0.81732451915741,0,0,4.38241338729858,0.0031585693359375
"455","2013-06-16 12:00:00",276.6,278.05,-34.2,6.4,-11.7,276.63330078125,0.837239325046539,0,0,3.2289936542511,0
"456","2013-06-16 18:00:00",276.71,277.85,-9.2,-1.9,23.2,276.746826171875,0.919421851634979,0.000394582748413086,0,1.03178942203522,0
"457","2013-06-17",280.29,278.6,19.1,22.5,33.1,280.300537109375,0.99173229932785,0.000259637832641602,0,1.92234754562378,0
"458","2013-06-17 06:00:00",276.93,278.67,-19.4,-1,69,276.94921875,0.867342412471771,0.000180244445800781,0,1.9732711315155,0
"459","2013-06-17 12:00:00",276.28,277.87,-32.9,-0.9,28.6,276.31689453125,0.866886734962463,7.39097595214844e-05,0,3.13935112953186,0
"460","2013-06-17 18:00:00",276.93,277.31,-27.5,16.3,25,276.959228515625,0.900578677654266,0.000100135803222656,0,5.83723545074463,0
"461","2013-06-18",278.93,278.32,2.6,18,36.8,278.95068359375,0.906298995018005,6.15119934082031e-05,0,1.86959230899811,0
"462","2013-06-18 06:00:00",278.02,278.32,-12.1,10.3,77.4,278.04248046875,0.910844922065735,1.43051147460938e-05,0,3.39764761924744,0
"463","2013-06-18 12:00:00",276.62,278.44,-28.1,-7.7,-2.9,276.650390625,0.894793808460236,0,0,2.19796013832092,0
"464","2013-06-18 18:00:00",276.76,278.53,-18.6,7.8,67.9,276.793212890625,0.784291863441467,0,0,1.47506499290466,0
"465","2013-06-19",286.72,281.57,65.3,110.6,160.5,286.729248046875,0.847736120223999,0,0,1.03696382045746,0
"466","2013-06-19 06:00:00",286.34,282.99,38.1,69.7,101.2,286.348876953125,0.888277411460876,0,0,0.425589889287949,0
"467","2013-06-19 12:00:00",279.6,282.27,-40.7,16.5,1.5,279.6142578125,0.734654664993286,0,0,2.56939840316772,0
"468","2013-06-19 18:00:00",279.7,281.87,-53.7,50.2,47.4,279.71240234375,0.684774219989777,0,0,4.09443712234497,0
"469","2013-06-20",285.87,284.16,20.5,55.5,139.4,285.869384765625,0.859363436698914,0,0,1.27706670761108,0
"470","2013-06-20 06:00:00",280.19,280.56,-38.3,48.8,12.8,280.198974609375,0.909060120582581,5.62667846679688e-05,0,10.9169969558716,0
"471","2013-06-20 12:00:00",279.13,280.29,-46.4,20.2,14.4,279.146728515625,0.857410192489624,1.9073486328125e-06,0,5.67359352111816,0
"472","2013-06-20 18:00:00",279.18,279.2,-18.1,24.9,43.2,279.192138671875,0.935568034648895,0,0,8.63063430786133,0
"473","2013-06-21",288.03,283.18,61.6,120.4,180.3,288.039306640625,0.836398363113403,0,0,0.276376187801361,0
"474","2013-06-21 06:00:00",287.82,284.85,35.3,96.7,85.4,287.82373046875,0.788851797580719,0,0,0.594315230846405,0
"475","2013-06-21 12:00:00",281.42,283.41,-52.6,22.2,14.4,281.424560546875,0.799047589302063,0,0,4.39288425445557,0
"476","2013-06-21 18:00:00",282.35,283.78,-48.7,19.9,48.9,282.35546875,0.860312044620514,0,0,5.79747104644775,0
"477","2013-06-22",284.85,285.37,-10.9,79.8,150.5,284.8486328125,0.806612610816956,0,0,4.70025682449341,0
"478","2013-06-22 06:00:00",285.72,285.75,2.7,49.7,-45.5,285.720458984375,0.910677075386047,0.00163841247558594,0,3.62846827507019,0
"479","2013-06-22 12:00:00",283.91,285.72,-24,-12.5,38.3,283.90771484375,0.930653631687164,0,0,2.47362899780273,0
"480","2013-06-22 18:00:00",283.02,284.35,-67.5,63.6,59.6,283.019287109375,0.843068361282349,0,0,8.83515739440918,0
"481","2013-06-23",282.96,283.31,-4,6.6,75.1,282.959228515625,0.936984479427338,1.12056732177734e-05,0,1.6893767118454,0
"482","2013-06-23 06:00:00",286.92,284.81,60.2,98.3,65.6,286.920654296875,0.961230337619781,0,0,4.02858209609985,0
"483","2013-06-23 12:00:00",282.31,283.53,-7.1,-1.2,5,282.3173828125,0.927541017532349,0.000466346740722656,0,0.827170133590698,0
"484","2013-06-23 18:00:00",282.3,283.14,-29.7,43.8,49.8,282.307373046875,0.862738430500031,0,0,5.59968090057373,0
